Timestamp,RTU_1 ControlTemp(°F)
31-Jan-20 05:05:00 am,66.7
31-Jan-20 05:40:00 am,66.9
31-Jan-20 06:15:00 am,69.0
31-Jan-20 06:50:00 am,69.0
31-Jan-20 07:25:00 am,69.1
31-Jan-20 08:00:00 am,69.2
31-Jan-20 08:35:00 am,69.5
31-Jan-20 09:10:00 am,69.6
31-Jan-20 09:45:00 am,69.7
31-Jan-20 10:20:00 am,69.9
31-Jan-20 10:55:00 am,70.4
31-Jan-20 11:30:00 am,70.1
31-Jan-20 12:05:00 pm,69.7
31-Jan-20 12:40:00 pm,70.0
31-Jan-20 01:15:00 pm,70.0
31-Jan-20 01:50:00 pm,70.4
31-Jan-20 02:25:00 pm,69.9
31-Jan-20 03:00:00 pm,70.4
31-Jan-20 03:35:00 pm,69.9
31-Jan-20 04:10:00 pm,69.5
31-Jan-20 04:45:00 pm,69.2
31-Jan-20 05:20:00 pm,69.0
31-Jan-20 05:55:00 pm,67.6
31-Jan-20 06:30:00 pm,65.6
31-Jan-20 07:05:00 pm,65.4
31-Jan-20 07:40:00 pm,66.2
31-Jan-20 08:15:00 pm,66.4
31-Jan-20 08:50:00 pm,66.7
31-Jan-20 09:25:00 pm,66.7
31-Jan-20 10:00:00 pm,66.2
31-Jan-20 10:35:00 pm,65.7
31-Jan-20 11:10:00 pm,65.8
31-Jan-20 11:45:00 pm,65.6
01-Feb-20 12:20:00 am,65.4
01-Feb-20 12:55:00 am,65.8
01-Feb-20 01:30:00 am,65.3
01-Feb-20 02:05:00 am,65.1
01-Feb-20 02:40:00 am,65.0
01-Feb-20 03:15:00 am,64.9
01-Feb-20 03:50:00 am,65.0
01-Feb-20 04:25:00 am,64.6
01-Feb-20 05:00:00 am,64.4
01-Feb-20 05:35:00 am,64.2
01-Feb-20 06:10:00 am,64.5
01-Feb-20 06:45:00 am,64.0
01-Feb-20 07:20:00 am,63.9
01-Feb-20 07:55:00 am,63.7
01-Feb-20 08:30:00 am,63.5
01-Feb-20 09:05:00 am,63.3
01-Feb-20 09:40:00 am,63.3
01-Feb-20 10:15:00 am,62.7
01-Feb-20 10:50:00 am,62.7
01-Feb-20 11:25:00 am,62.3
01-Feb-20 12:00:00 pm,62.2
01-Feb-20 12:35:00 pm,62.2
01-Feb-20 01:10:00 pm,61.9
01-Feb-20 01:45:00 pm,61.7
01-Feb-20 02:20:00 pm,61.3
01-Feb-20 02:55:00 pm,61.0
01-Feb-20 03:30:00 pm,60.7
01-Feb-20 04:05:00 pm,60.5
01-Feb-20 04:40:00 pm,60.4
01-Feb-20 05:15:00 pm,60.2
01-Feb-20 05:50:00 pm,59.8
01-Feb-20 06:25:00 pm,59.7
01-Feb-20 07:00:00 pm,59.9
01-Feb-20 07:35:00 pm,59.3
01-Feb-20 08:10:00 pm,59.7
01-Feb-20 08:45:00 pm,60.2
01-Feb-20 09:20:00 pm,58.9
01-Feb-20 09:55:00 pm,60.2
01-Feb-20 10:30:00 pm,59.7
01-Feb-20 11:05:00 pm,59.8
01-Feb-20 11:40:00 pm,59.5
02-Feb-20 12:15:00 am,59.2
02-Feb-20 12:50:00 am,60.8
02-Feb-20 01:25:00 am,59.4
02-Feb-20 02:00:00 am,60.8
02-Feb-20 02:35:00 am,60.0
02-Feb-20 03:10:00 am,61.2
02-Feb-20 03:45:00 am,60.3
02-Feb-20 04:20:00 am,61.5
02-Feb-20 04:55:00 am,60.0
02-Feb-20 05:30:00 am,60.6
02-Feb-20 06:05:00 am,61.1
02-Feb-20 06:40:00 am,61.2
02-Feb-20 07:15:00 am,61.0
02-Feb-20 07:50:00 am,60.9
02-Feb-20 08:25:00 am,60.8
02-Feb-20 09:00:00 am,60.4
02-Feb-20 09:35:00 am,60.7
02-Feb-20 10:10:00 am,61.1
02-Feb-20 10:45:00 am,61.2
02-Feb-20 11:20:00 am,60.9
02-Feb-20 11:55:00 am,60.4
02-Feb-20 12:30:00 pm,60.1
02-Feb-20 01:05:00 pm,60.4
02-Feb-20 01:40:00 pm,60.0
02-Feb-20 02:15:00 pm,59.9
02-Feb-20 02:50:00 pm,59.1
02-Feb-20 03:25:00 pm,59.2
02-Feb-20 04:00:00 pm,59.3
02-Feb-20 04:35:00 pm,59.2
02-Feb-20 05:10:00 pm,58.9
02-Feb-20 05:45:00 pm,58.6
02-Feb-20 06:20:00 pm,58.5
02-Feb-20 06:55:00 pm,58.6
02-Feb-20 07:30:00 pm,58.6
02-Feb-20 08:05:00 pm,60.4
02-Feb-20 08:40:00 pm,59.3
02-Feb-20 09:15:00 pm,60.8
02-Feb-20 09:50:00 pm,58.7
02-Feb-20 10:25:00 pm,59.1
02-Feb-20 11:00:00 pm,60.0
02-Feb-20 11:35:00 pm,60.5
03-Feb-20 12:10:00 am,59.6
03-Feb-20 12:45:00 am,60.0
03-Feb-20 01:20:00 am,60.4
03-Feb-20 01:55:00 am,59.7
03-Feb-20 02:30:00 am,60.3
03-Feb-20 03:05:00 am,61.5
03-Feb-20 03:40:00 am,60.5
03-Feb-20 04:15:00 am,62.6
03-Feb-20 04:50:00 am,63.6
03-Feb-20 05:25:00 am,63.8
03-Feb-20 06:00:00 am,65.8
03-Feb-20 06:35:00 am,67.1
03-Feb-20 07:10:00 am,67.2
03-Feb-20 07:45:00 am,67.4
03-Feb-20 08:20:00 am,67.6
03-Feb-20 08:55:00 am,68.0
03-Feb-20 09:30:00 am,68.3
03-Feb-20 10:05:00 am,68.5
03-Feb-20 10:40:00 am,68.5
03-Feb-20 11:15:00 am,68.8
03-Feb-20 11:50:00 am,68.9
03-Feb-20 12:25:00 pm,68.8
03-Feb-20 01:00:00 pm,69.1
03-Feb-20 01:35:00 pm,69.1
03-Feb-20 02:10:00 pm,69.7
03-Feb-20 02:45:00 pm,69.7
03-Feb-20 03:20:00 pm,68.9
03-Feb-20 03:55:00 pm,68.5
03-Feb-20 04:30:00 pm,68.3
03-Feb-20 05:05:00 pm,68.0
03-Feb-20 05:40:00 pm,67.9
03-Feb-20 06:15:00 pm,63.6
03-Feb-20 06:50:00 pm,62.9
03-Feb-20 07:25:00 pm,62.4
03-Feb-20 08:00:00 pm,60.8
03-Feb-20 08:35:00 pm,60.1
03-Feb-20 09:10:00 pm,60.0
03-Feb-20 09:45:00 pm,61.8
03-Feb-20 10:20:00 pm,64.1
03-Feb-20 10:55:00 pm,61.0
03-Feb-20 11:30:00 pm,61.1
04-Feb-20 12:05:00 am,60.7
04-Feb-20 12:40:00 am,61.0
04-Feb-20 01:15:00 am,60.9
04-Feb-20 01:50:00 am,60.9
04-Feb-20 02:25:00 am,60.4
04-Feb-20 03:00:00 am,60.6
04-Feb-20 03:35:00 am,61.3
04-Feb-20 04:10:00 am,62.4
04-Feb-20 04:45:00 am,63.4
04-Feb-20 05:20:00 am,63.9
04-Feb-20 05:55:00 am,65.4
04-Feb-20 06:30:00 am,67.2
04-Feb-20 07:05:00 am,67.2
04-Feb-20 07:40:00 am,67.4
04-Feb-20 08:15:00 am,67.7
04-Feb-20 08:50:00 am,67.9
04-Feb-20 09:25:00 am,68.0
04-Feb-20 10:00:00 am,67.1
04-Feb-20 10:35:00 am,66.7
04-Feb-20 11:10:00 am,66.7
04-Feb-20 11:45:00 am,66.7
04-Feb-20 12:20:00 pm,66.6
04-Feb-20 12:55:00 pm,67.1
04-Feb-20 01:30:00 pm,67.9
04-Feb-20 02:05:00 pm,68.5
04-Feb-20 02:40:00 pm,68.5
04-Feb-20 03:15:00 pm,68.2
04-Feb-20 03:50:00 pm,67.4
04-Feb-20 04:25:00 pm,68.0
04-Feb-20 05:00:00 pm,68.5
04-Feb-20 05:35:00 pm,68.5
04-Feb-20 06:10:00 pm,66.7
04-Feb-20 06:45:00 pm,63.5
04-Feb-20 07:20:00 pm,62.6
04-Feb-20 07:55:00 pm,61.1
04-Feb-20 08:30:00 pm,60.9
04-Feb-20 09:05:00 pm,60.1
04-Feb-20 09:40:00 pm,60.0
04-Feb-20 10:15:00 pm,63.6
04-Feb-20 10:50:00 pm,62.7
04-Feb-20 11:25:00 pm,61.5
05-Feb-20 12:00:00 am,60.6
05-Feb-20 12:35:00 am,60.3
05-Feb-20 01:10:00 am,60.0
05-Feb-20 01:45:00 am,59.7
05-Feb-20 02:20:00 am,59.9
05-Feb-20 02:55:00 am,59.9
05-Feb-20 03:30:00 am,59.8
05-Feb-20 04:05:00 am,62.9
05-Feb-20 04:40:00 am,63.9
05-Feb-20 05:15:00 am,64.4
05-Feb-20 05:50:00 am,66.1
05-Feb-20 06:25:00 am,67.9
05-Feb-20 07:00:00 am,68.0
05-Feb-20 07:35:00 am,68.3
05-Feb-20 08:10:00 am,68.5
05-Feb-20 08:45:00 am,68.9
05-Feb-20 09:20:00 am,69.1
05-Feb-20 09:55:00 am,69.0
05-Feb-20 10:30:00 am,68.2
05-Feb-20 11:05:00 am,68.0
05-Feb-20 11:40:00 am,68.0
05-Feb-20 12:15:00 pm,68.0
05-Feb-20 12:50:00 pm,68.0
05-Feb-20 01:25:00 pm,68.2
05-Feb-20 02:00:00 pm,68.3
05-Feb-20 02:35:00 pm,68.4
05-Feb-20 03:10:00 pm,68.7
05-Feb-20 03:45:00 pm,68.6
05-Feb-20 04:20:00 pm,68.6
05-Feb-20 04:55:00 pm,69.0
05-Feb-20 05:30:00 pm,69.6
05-Feb-20 06:05:00 pm,65.8
05-Feb-20 06:40:00 pm,64.8
05-Feb-20 07:15:00 pm,64.3
05-Feb-20 07:50:00 pm,64.1
05-Feb-20 08:25:00 pm,63.7
05-Feb-20 09:00:00 pm,63.6
05-Feb-20 09:35:00 pm,63.4
05-Feb-20 10:10:00 pm,63.4
05-Feb-20 10:45:00 pm,63.1
05-Feb-20 11:20:00 pm,63.7
05-Feb-20 11:55:00 pm,63.4
06-Feb-20 12:30:00 am,63.8
06-Feb-20 01:05:00 am,63.4
06-Feb-20 01:40:00 am,63.4
06-Feb-20 02:15:00 am,62.7
06-Feb-20 02:50:00 am,63.0
06-Feb-20 03:25:00 am,62.3
06-Feb-20 04:00:00 am,63.7
06-Feb-20 04:35:00 am,65.4
06-Feb-20 05:10:00 am,66.0
06-Feb-20 05:45:00 am,67.1
06-Feb-20 06:20:00 am,68.7
06-Feb-20 06:55:00 am,68.9
06-Feb-20 07:30:00 am,69.0
06-Feb-20 08:05:00 am,69.0
06-Feb-20 08:40:00 am,69.1
06-Feb-20 09:15:00 am,69.3
06-Feb-20 09:50:00 am,69.5
06-Feb-20 10:25:00 am,69.5
06-Feb-20 11:00:00 am,69.7
06-Feb-20 11:35:00 am,69.6
06-Feb-20 12:10:00 pm,69.7
06-Feb-20 12:45:00 pm,69.5
06-Feb-20 01:20:00 pm,69.6
06-Feb-20 01:55:00 pm,69.6
06-Feb-20 02:30:00 pm,69.6
06-Feb-20 03:05:00 pm,69.7
06-Feb-20 03:40:00 pm,69.7
06-Feb-20 04:15:00 pm,69.9
06-Feb-20 04:50:00 pm,70.0
06-Feb-20 05:25:00 pm,69.9
06-Feb-20 06:00:00 pm,67.3
06-Feb-20 06:35:00 pm,65.2
06-Feb-20 07:10:00 pm,64.8
06-Feb-20 07:45:00 pm,64.5
06-Feb-20 08:20:00 pm,64.2
06-Feb-20 08:55:00 pm,63.9
06-Feb-20 09:30:00 pm,64.1
06-Feb-20 10:05:00 pm,63.8
06-Feb-20 10:40:00 pm,63.8
06-Feb-20 11:15:00 pm,63.3
06-Feb-20 11:50:00 pm,64.2
07-Feb-20 12:25:00 am,63.6
07-Feb-20 01:00:00 am,63.6
07-Feb-20 01:35:00 am,62.2
07-Feb-20 02:10:00 am,63.1
07-Feb-20 02:45:00 am,62.3
07-Feb-20 03:20:00 am,62.8
07-Feb-20 03:55:00 am,62.8
07-Feb-20 04:30:00 am,65.1
07-Feb-20 05:05:00 am,65.3
07-Feb-20 05:40:00 am,65.6
07-Feb-20 06:15:00 am,68.5
07-Feb-20 06:50:00 am,68.5
07-Feb-20 07:25:00 am,68.7
07-Feb-20 08:00:00 am,68.9
07-Feb-20 08:35:00 am,68.9
07-Feb-20 09:10:00 am,69.2
07-Feb-20 09:45:00 am,69.4
07-Feb-20 10:20:00 am,69.5
07-Feb-20 10:55:00 am,69.7
07-Feb-20 11:30:00 am,69.8
07-Feb-20 12:05:00 pm,70.0
07-Feb-20 12:40:00 pm,70.0
07-Feb-20 01:15:00 pm,70.1
07-Feb-20 01:50:00 pm,70.4
07-Feb-20 02:25:00 pm,70.0
07-Feb-20 03:00:00 pm,69.6
07-Feb-20 03:35:00 pm,68.9
07-Feb-20 04:10:00 pm,68.9
07-Feb-20 04:45:00 pm,68.5
07-Feb-20 05:20:00 pm,68.2
07-Feb-20 05:55:00 pm,66.7
07-Feb-20 06:30:00 pm,65.0
07-Feb-20 07:05:00 pm,65.0
07-Feb-20 07:40:00 pm,64.9
07-Feb-20 08:15:00 pm,64.9
07-Feb-20 08:50:00 pm,64.5
07-Feb-20 09:25:00 pm,64.3
07-Feb-20 10:00:00 pm,63.5
07-Feb-20 10:35:00 pm,62.7
07-Feb-20 11:10:00 pm,62.6
07-Feb-20 11:45:00 pm,62.5
08-Feb-20 12:20:00 am,62.0
08-Feb-20 12:55:00 am,61.8
08-Feb-20 01:30:00 am,61.6
08-Feb-20 02:05:00 am,61.5
08-Feb-20 02:40:00 am,61.7
08-Feb-20 03:15:00 am,61.8
08-Feb-20 03:50:00 am,61.5
08-Feb-20 04:25:00 am,60.9
08-Feb-20 05:00:00 am,60.6
08-Feb-20 05:35:00 am,60.4
08-Feb-20 06:10:00 am,60.3
08-Feb-20 06:45:00 am,60.1
08-Feb-20 07:20:00 am,59.8
08-Feb-20 07:55:00 am,59.7
08-Feb-20 08:30:00 am,59.6
08-Feb-20 09:05:00 am,59.5
08-Feb-20 09:40:00 am,59.7
08-Feb-20 10:15:00 am,60.1
08-Feb-20 10:50:00 am,60.4
08-Feb-20 11:25:00 am,60.3
08-Feb-20 12:00:00 pm,59.8
08-Feb-20 12:35:00 pm,59.8
08-Feb-20 01:10:00 pm,59.7
08-Feb-20 01:45:00 pm,59.8
08-Feb-20 02:20:00 pm,60.1
08-Feb-20 02:55:00 pm,60.2
08-Feb-20 03:30:00 pm,60.3
08-Feb-20 04:05:00 pm,59.8
08-Feb-20 04:40:00 pm,59.9
08-Feb-20 05:15:00 pm,59.5
08-Feb-20 05:50:00 pm,58.9
08-Feb-20 06:25:00 pm,58.8
08-Feb-20 07:00:00 pm,58.7
08-Feb-20 07:35:00 pm,58.6
08-Feb-20 08:10:00 pm,58.6
08-Feb-20 08:45:00 pm,58.4
08-Feb-20 09:20:00 pm,58.7
08-Feb-20 09:55:00 pm,59.0
08-Feb-20 10:30:00 pm,59.2
08-Feb-20 11:05:00 pm,59.4
08-Feb-20 11:40:00 pm,58.7
09-Feb-20 12:15:00 am,59.6
09-Feb-20 12:50:00 am,59.8
09-Feb-20 01:25:00 am,58.8
09-Feb-20 02:00:00 am,59.6
09-Feb-20 02:35:00 am,59.7
09-Feb-20 03:10:00 am,60.8
09-Feb-20 03:45:00 am,60.0
09-Feb-20 04:20:00 am,62.3
09-Feb-20 04:55:00 am,63.6
09-Feb-20 05:30:00 am,62.0
09-Feb-20 06:05:00 am,61.9
09-Feb-20 06:40:00 am,61.9
09-Feb-20 07:15:00 am,61.8
09-Feb-20 07:50:00 am,61.6
09-Feb-20 08:25:00 am,61.7
09-Feb-20 09:00:00 am,61.6
09-Feb-20 09:35:00 am,61.5
09-Feb-20 10:10:00 am,60.8
09-Feb-20 10:45:00 am,59.7
09-Feb-20 11:20:00 am,60.1
09-Feb-20 11:55:00 am,60.6
09-Feb-20 12:30:00 pm,60.8
09-Feb-20 01:05:00 pm,61.2
09-Feb-20 01:40:00 pm,61.4
09-Feb-20 02:15:00 pm,61.6
09-Feb-20 02:50:00 pm,61.3
09-Feb-20 03:25:00 pm,61.1
09-Feb-20 04:00:00 pm,61.5
09-Feb-20 04:35:00 pm,61.1
09-Feb-20 05:10:00 pm,61.1
09-Feb-20 05:45:00 pm,64.6
09-Feb-20 06:20:00 pm,63.0
09-Feb-20 06:55:00 pm,61.5
09-Feb-20 07:30:00 pm,60.7
09-Feb-20 08:05:00 pm,60.1
09-Feb-20 08:40:00 pm,60.0
09-Feb-20 09:15:00 pm,60.0
09-Feb-20 09:50:00 pm,60.4
09-Feb-20 10:25:00 pm,59.8
09-Feb-20 11:00:00 pm,59.7
09-Feb-20 11:35:00 pm,59.3
10-Feb-20 12:10:00 am,59.4
10-Feb-20 12:45:00 am,59.2
10-Feb-20 01:20:00 am,60.0
10-Feb-20 01:55:00 am,59.4
10-Feb-20 02:30:00 am,59.4
10-Feb-20 03:05:00 am,60.7
10-Feb-20 03:40:00 am,60.4
10-Feb-20 04:15:00 am,62.5
10-Feb-20 04:50:00 am,63.5
10-Feb-20 05:25:00 am,63.8
10-Feb-20 06:00:00 am,66.0
10-Feb-20 06:35:00 am,67.4
10-Feb-20 07:10:00 am,67.6
10-Feb-20 07:45:00 am,67.7
10-Feb-20 08:20:00 am,68.1
10-Feb-20 08:55:00 am,68.3
10-Feb-20 09:30:00 am,68.5
10-Feb-20 10:05:00 am,68.9
10-Feb-20 10:40:00 am,69.0
10-Feb-20 11:15:00 am,69.0
10-Feb-20 11:50:00 am,69.1
10-Feb-20 12:25:00 pm,69.4
10-Feb-20 01:00:00 pm,69.5
10-Feb-20 01:35:00 pm,68.7
10-Feb-20 02:10:00 pm,68.5
10-Feb-20 02:45:00 pm,68.4
10-Feb-20 03:20:00 pm,68.2
10-Feb-20 03:55:00 pm,68.4
10-Feb-20 04:30:00 pm,68.2
10-Feb-20 05:05:00 pm,68.3
10-Feb-20 05:40:00 pm,68.1
10-Feb-20 06:15:00 pm,63.8
10-Feb-20 06:50:00 pm,63.3
10-Feb-20 07:25:00 pm,62.8
10-Feb-20 08:00:00 pm,62.8
10-Feb-20 08:35:00 pm,61.9
10-Feb-20 09:10:00 pm,61.2
10-Feb-20 09:45:00 pm,60.8
10-Feb-20 10:20:00 pm,60.4
10-Feb-20 10:55:00 pm,60.4
10-Feb-20 11:30:00 pm,60.5
11-Feb-20 12:05:00 am,60.4
11-Feb-20 12:40:00 am,60.4
11-Feb-20 01:15:00 am,60.3
11-Feb-20 01:50:00 am,60.6
11-Feb-20 02:25:00 am,60.3
11-Feb-20 03:00:00 am,64.5
11-Feb-20 03:35:00 am,61.9
11-Feb-20 04:10:00 am,63.4
11-Feb-20 04:45:00 am,64.2
11-Feb-20 05:20:00 am,64.6
11-Feb-20 05:55:00 am,66.0
11-Feb-20 06:30:00 am,67.6
11-Feb-20 07:05:00 am,68.0
11-Feb-20 07:40:00 am,68.1
11-Feb-20 08:15:00 am,68.3
11-Feb-20 08:50:00 am,68.5
11-Feb-20 09:25:00 am,68.5
11-Feb-20 10:00:00 am,68.8
11-Feb-20 10:35:00 am,68.9
11-Feb-20 11:10:00 am,69.0
11-Feb-20 11:45:00 am,69.3
11-Feb-20 12:20:00 pm,69.5
11-Feb-20 12:55:00 pm,69.5
11-Feb-20 01:30:00 pm,69.6
11-Feb-20 02:05:00 pm,69.3
11-Feb-20 02:40:00 pm,68.7
11-Feb-20 03:15:00 pm,68.3
11-Feb-20 03:50:00 pm,69.0
11-Feb-20 04:25:00 pm,69.2
11-Feb-20 05:00:00 pm,69.5
11-Feb-20 05:35:00 pm,69.5
11-Feb-20 06:10:00 pm,66.3
11-Feb-20 06:45:00 pm,64.9
11-Feb-20 07:20:00 pm,64.2
11-Feb-20 07:55:00 pm,64.1
11-Feb-20 08:30:00 pm,63.9
11-Feb-20 09:05:00 pm,63.4
11-Feb-20 09:40:00 pm,63.4
11-Feb-20 10:15:00 pm,63.0
11-Feb-20 10:50:00 pm,63.7
11-Feb-20 11:25:00 pm,63.3
12-Feb-20 12:00:00 am,62.7
12-Feb-20 12:35:00 am,62.0
12-Feb-20 01:10:00 am,63.0
12-Feb-20 01:45:00 am,62.0
12-Feb-20 02:20:00 am,62.4
12-Feb-20 02:55:00 am,62.2
12-Feb-20 03:30:00 am,61.5
12-Feb-20 04:05:00 am,64.2
12-Feb-20 04:40:00 am,65.0
12-Feb-20 05:15:00 am,65.5
12-Feb-20 05:50:00 am,67.1
12-Feb-20 06:25:00 am,68.5
12-Feb-20 07:00:00 am,68.6
12-Feb-20 07:35:00 am,68.8
12-Feb-20 08:10:00 am,68.9
12-Feb-20 08:45:00 am,68.0
12-Feb-20 09:20:00 am,67.6
12-Feb-20 09:55:00 am,67.6
12-Feb-20 10:30:00 am,67.8
12-Feb-20 11:05:00 am,68.4
12-Feb-20 11:40:00 am,69.1
12-Feb-20 12:15:00 pm,69.4
12-Feb-20 12:50:00 pm,69.5
12-Feb-20 01:25:00 pm,69.6
12-Feb-20 02:00:00 pm,69.8
12-Feb-20 02:35:00 pm,69.9
12-Feb-20 03:10:00 pm,69.6
12-Feb-20 03:45:00 pm,69.9
12-Feb-20 04:20:00 pm,70.0
12-Feb-20 04:55:00 pm,70.0
12-Feb-20 05:30:00 pm,69.9
12-Feb-20 06:05:00 pm,66.5
12-Feb-20 06:40:00 pm,65.5
12-Feb-20 07:15:00 pm,64.9
12-Feb-20 07:50:00 pm,64.2
12-Feb-20 08:25:00 pm,64.2
12-Feb-20 09:00:00 pm,64.1
12-Feb-20 09:35:00 pm,63.8
12-Feb-20 10:10:00 pm,68.1
12-Feb-20 10:45:00 pm,65.0
12-Feb-20 11:20:00 pm,63.6
12-Feb-20 11:55:00 pm,63.4
13-Feb-20 12:30:00 am,62.9
13-Feb-20 01:05:00 am,62.3
13-Feb-20 01:40:00 am,62.4
13-Feb-20 02:15:00 am,61.7
13-Feb-20 02:50:00 am,62.1
13-Feb-20 03:25:00 am,61.2
13-Feb-20 04:00:00 am,63.6
13-Feb-20 04:35:00 am,65.0
13-Feb-20 05:10:00 am,65.3
13-Feb-20 05:45:00 am,66.3
13-Feb-20 06:20:00 am,68.4
13-Feb-20 06:55:00 am,68.5
13-Feb-20 07:30:00 am,68.6
13-Feb-20 08:05:00 am,68.9
13-Feb-20 08:40:00 am,68.9
13-Feb-20 09:15:00 am,68.9
13-Feb-20 09:50:00 am,69.0
13-Feb-20 10:25:00 am,69.4
13-Feb-20 11:00:00 am,69.5
13-Feb-20 11:35:00 am,69.5
13-Feb-20 12:10:00 pm,69.6
13-Feb-20 12:45:00 pm,69.6
13-Feb-20 01:20:00 pm,69.6
13-Feb-20 01:55:00 pm,69.6
13-Feb-20 02:30:00 pm,69.6
13-Feb-20 03:05:00 pm,69.9
13-Feb-20 03:40:00 pm,69.9
13-Feb-20 04:15:00 pm,69.8
13-Feb-20 04:50:00 pm,69.6
13-Feb-20 05:25:00 pm,68.8
13-Feb-20 06:00:00 pm,66.2
13-Feb-20 06:35:00 pm,64.2
13-Feb-20 07:10:00 pm,64.0
13-Feb-20 07:45:00 pm,63.7
13-Feb-20 08:20:00 pm,63.7
13-Feb-20 08:55:00 pm,62.5
13-Feb-20 09:30:00 pm,63.5
13-Feb-20 10:05:00 pm,62.2
13-Feb-20 10:40:00 pm,62.6
13-Feb-20 11:15:00 pm,62.0
13-Feb-20 11:50:00 pm,62.6
14-Feb-20 12:25:00 am,61.8
14-Feb-20 01:00:00 am,61.6
14-Feb-20 01:35:00 am,62.0
14-Feb-20 02:10:00 am,61.1
14-Feb-20 02:45:00 am,61.4
14-Feb-20 03:20:00 am,61.0
14-Feb-20 03:55:00 am,62.3
14-Feb-20 04:30:00 am,64.6
14-Feb-20 05:05:00 am,65.4
14-Feb-20 05:40:00 am,65.5
14-Feb-20 06:15:00 am,68.4
14-Feb-20 06:50:00 am,68.5
14-Feb-20 07:25:00 am,68.9
14-Feb-20 08:00:00 am,69.0
14-Feb-20 08:35:00 am,69.1
14-Feb-20 09:10:00 am,69.0
14-Feb-20 09:45:00 am,68.4
14-Feb-20 10:20:00 am,67.8
14-Feb-20 10:55:00 am,67.9
14-Feb-20 11:30:00 am,67.7
14-Feb-20 12:05:00 pm,67.7
14-Feb-20 12:40:00 pm,67.9
14-Feb-20 01:15:00 pm,69.0
14-Feb-20 01:50:00 pm,69.7
14-Feb-20 02:25:00 pm,69.0
14-Feb-20 03:00:00 pm,68.9
14-Feb-20 03:35:00 pm,69.6
14-Feb-20 04:10:00 pm,69.7
14-Feb-20 04:45:00 pm,69.7
14-Feb-20 05:20:00 pm,69.6
14-Feb-20 05:55:00 pm,68.1
14-Feb-20 06:30:00 pm,65.7
14-Feb-20 07:05:00 pm,64.9
14-Feb-20 07:40:00 pm,64.8
14-Feb-20 08:15:00 pm,64.9
14-Feb-20 08:50:00 pm,64.3
14-Feb-20 09:25:00 pm,63.4
14-Feb-20 10:00:00 pm,62.7
14-Feb-20 10:35:00 pm,61.5
14-Feb-20 11:10:00 pm,61.6
14-Feb-20 11:45:00 pm,61.1
15-Feb-20 12:20:00 am,60.9
15-Feb-20 12:55:00 am,60.7
15-Feb-20 01:30:00 am,60.3
15-Feb-20 02:05:00 am,60.4
15-Feb-20 02:40:00 am,60.0
15-Feb-20 03:15:00 am,59.9
15-Feb-20 03:50:00 am,59.9
15-Feb-20 04:25:00 am,59.5
15-Feb-20 05:00:00 am,59.3
15-Feb-20 05:35:00 am,59.1
15-Feb-20 06:10:00 am,58.9
15-Feb-20 06:45:00 am,58.9
15-Feb-20 07:20:00 am,58.8
