Timestamp,RTU_1 DischAirTemp(°F)
15-Feb-20 07:55:00 am,56.8
15-Feb-20 08:30:00 am,56.9
15-Feb-20 09:05:00 am,56.9
15-Feb-20 09:40:00 am,57.3
15-Feb-20 10:15:00 am,57.6
15-Feb-20 10:50:00 am,58.1
15-Feb-20 11:25:00 am,58.6
15-Feb-20 12:00:00 pm,58.9
15-Feb-20 12:35:00 pm,59.1
15-Feb-20 01:10:00 pm,59.4
15-Feb-20 01:45:00 pm,59.5
15-Feb-20 02:20:00 pm,59.5
15-Feb-20 02:55:00 pm,59.3
15-Feb-20 03:30:00 pm,59.1
15-Feb-20 04:05:00 pm,58.9
15-Feb-20 04:40:00 pm,58.9
15-Feb-20 05:15:00 pm,58.6
15-Feb-20 05:50:00 pm,58.3
15-Feb-20 06:25:00 pm,58.2
15-Feb-20 07:00:00 pm,57.8
15-Feb-20 07:35:00 pm,57.6
15-Feb-20 08:10:00 pm,57.6
15-Feb-20 08:45:00 pm,57.4
15-Feb-20 09:20:00 pm,57.2
15-Feb-20 09:55:00 pm,57.0
15-Feb-20 10:30:00 pm,56.9
15-Feb-20 11:05:00 pm,56.6
15-Feb-20 11:40:00 pm,56.5
16-Feb-20 12:15:00 am,56.4
16-Feb-20 12:50:00 am,56.0
16-Feb-20 01:25:00 am,55.8
16-Feb-20 02:00:00 am,55.7
16-Feb-20 02:35:00 am,55.4
16-Feb-20 03:10:00 am,55.4
16-Feb-20 03:45:00 am,55.3
16-Feb-20 04:20:00 am,55.2
16-Feb-20 04:55:00 am,54.9
16-Feb-20 05:30:00 am,54.7
16-Feb-20 06:05:00 am,54.3
16-Feb-20 06:40:00 am,54.5
16-Feb-20 07:15:00 am,54.6
16-Feb-20 07:50:00 am,54.8
16-Feb-20 08:25:00 am,55.2
16-Feb-20 09:00:00 am,55.4
16-Feb-20 09:35:00 am,55.5
16-Feb-20 10:10:00 am,56.2
16-Feb-20 10:45:00 am,56.8
16-Feb-20 11:20:00 am,57.8
16-Feb-20 11:55:00 am,59.1
16-Feb-20 12:30:00 pm,59.8
16-Feb-20 01:05:00 pm,60.0
16-Feb-20 01:40:00 pm,60.2
16-Feb-20 02:15:00 pm,60.4
16-Feb-20 02:50:00 pm,60.3
16-Feb-20 03:25:00 pm,60.0
16-Feb-20 04:00:00 pm,59.6
16-Feb-20 04:35:00 pm,59.0
16-Feb-20 05:10:00 pm,58.7
16-Feb-20 05:45:00 pm,58.1
16-Feb-20 06:20:00 pm,57.5
16-Feb-20 06:55:00 pm,59.8
16-Feb-20 07:30:00 pm,61.9
16-Feb-20 08:05:00 pm,59.6
16-Feb-20 08:40:00 pm,58.5
16-Feb-20 09:15:00 pm,57.8
16-Feb-20 09:50:00 pm,57.1
16-Feb-20 10:25:00 pm,56.4
16-Feb-20 11:00:00 pm,55.8
16-Feb-20 11:35:00 pm,55.5
17-Feb-20 12:10:00 am,54.9
17-Feb-20 12:45:00 am,54.9
17-Feb-20 01:20:00 am,55.0
17-Feb-20 01:55:00 am,54.9
17-Feb-20 02:30:00 am,54.6
17-Feb-20 03:05:00 am,54.5
17-Feb-20 03:40:00 am,54.3
17-Feb-20 04:15:00 am,56.6
17-Feb-20 04:50:00 am,58.5
17-Feb-20 05:25:00 am,58.9
17-Feb-20 06:00:00 am,63.4
17-Feb-20 06:35:00 am,65.8
17-Feb-20 07:10:00 am,65.8
17-Feb-20 07:45:00 am,65.8
17-Feb-20 08:20:00 am,65.9
17-Feb-20 08:55:00 am,66.2
17-Feb-20 09:30:00 am,66.1
17-Feb-20 10:05:00 am,65.8
17-Feb-20 10:40:00 am,65.8
17-Feb-20 11:15:00 am,65.4
17-Feb-20 11:50:00 am,65.1
17-Feb-20 12:25:00 pm,65.1
17-Feb-20 01:00:00 pm,65.4
17-Feb-20 01:35:00 pm,64.6
17-Feb-20 02:10:00 pm,65.5
17-Feb-20 02:45:00 pm,64.8
17-Feb-20 03:20:00 pm,62.4
17-Feb-20 03:55:00 pm,57.4
17-Feb-20 04:30:00 pm,54.4
17-Feb-20 05:05:00 pm,54.5
17-Feb-20 05:40:00 pm,54.5
17-Feb-20 06:15:00 pm,55.5
17-Feb-20 06:50:00 pm,55.9
17-Feb-20 07:25:00 pm,55.9
17-Feb-20 08:00:00 pm,56.2
17-Feb-20 08:35:00 pm,56.2
17-Feb-20 09:10:00 pm,55.6
17-Feb-20 09:45:00 pm,55.5
17-Feb-20 10:20:00 pm,55.4
17-Feb-20 10:55:00 pm,55.3
17-Feb-20 11:30:00 pm,54.9
18-Feb-20 12:05:00 am,54.6
18-Feb-20 12:40:00 am,54.2
18-Feb-20 01:15:00 am,53.9
18-Feb-20 01:50:00 am,53.5
18-Feb-20 02:25:00 am,53.1
18-Feb-20 03:00:00 am,52.5
18-Feb-20 03:35:00 am,52.2
18-Feb-20 04:10:00 am,53.8
18-Feb-20 04:45:00 am,56.4
18-Feb-20 05:20:00 am,57.3
18-Feb-20 05:55:00 am,61.1
18-Feb-20 06:30:00 am,65.1
18-Feb-20 07:05:00 am,65.5
18-Feb-20 07:40:00 am,65.4
18-Feb-20 08:15:00 am,65.4
18-Feb-20 08:50:00 am,66.0
18-Feb-20 09:25:00 am,63.1
18-Feb-20 10:00:00 am,55.7
18-Feb-20 10:35:00 am,55.1
18-Feb-20 11:10:00 am,55.5
18-Feb-20 11:45:00 am,55.6
18-Feb-20 12:20:00 pm,55.1
18-Feb-20 12:55:00 pm,54.8
18-Feb-20 01:30:00 pm,55.4
18-Feb-20 02:05:00 pm,54.8
18-Feb-20 02:40:00 pm,54.5
18-Feb-20 03:15:00 pm,54.4
18-Feb-20 03:50:00 pm,55.1
18-Feb-20 04:25:00 pm,54.3
18-Feb-20 05:00:00 pm,54.4
18-Feb-20 05:35:00 pm,54.7
18-Feb-20 06:10:00 pm,55.6
18-Feb-20 06:45:00 pm,55.9
18-Feb-20 07:20:00 pm,55.9
18-Feb-20 07:55:00 pm,55.8
18-Feb-20 08:30:00 pm,61.8
18-Feb-20 09:05:00 pm,59.9
18-Feb-20 09:40:00 pm,58.3
18-Feb-20 10:15:00 pm,56.7
18-Feb-20 10:50:00 pm,55.8
18-Feb-20 11:25:00 pm,55.2
19-Feb-20 12:00:00 am,54.5
19-Feb-20 12:35:00 am,53.8
19-Feb-20 01:10:00 am,53.2
19-Feb-20 01:45:00 am,52.9
19-Feb-20 02:20:00 am,52.5
19-Feb-20 02:55:00 am,52.2
19-Feb-20 03:30:00 am,51.8
19-Feb-20 04:05:00 am,53.5
19-Feb-20 04:40:00 am,56.0
19-Feb-20 05:15:00 am,57.3
19-Feb-20 05:50:00 am,61.1
19-Feb-20 06:25:00 am,65.0
19-Feb-20 07:00:00 am,65.4
19-Feb-20 07:35:00 am,65.6
19-Feb-20 08:10:00 am,65.8
19-Feb-20 08:45:00 am,65.9
19-Feb-20 09:20:00 am,66.1
19-Feb-20 09:55:00 am,62.5
19-Feb-20 10:30:00 am,56.1
19-Feb-20 11:05:00 am,55.3
19-Feb-20 11:40:00 am,56.5
19-Feb-20 12:15:00 pm,57.4
19-Feb-20 12:50:00 pm,53.3
19-Feb-20 01:25:00 pm,51.2
19-Feb-20 02:00:00 pm,49.1
19-Feb-20 02:35:00 pm,52.2
19-Feb-20 03:10:00 pm,51.6
19-Feb-20 03:45:00 pm,52.6
19-Feb-20 04:20:00 pm,50.3
19-Feb-20 04:55:00 pm,55.7
19-Feb-20 05:30:00 pm,54.1
19-Feb-20 06:05:00 pm,55.7
19-Feb-20 06:40:00 pm,56.4
19-Feb-20 07:15:00 pm,56.4
19-Feb-20 07:50:00 pm,56.1
19-Feb-20 08:25:00 pm,56.5
19-Feb-20 09:00:00 pm,56.3
19-Feb-20 09:35:00 pm,56.2
19-Feb-20 10:10:00 pm,60.8
19-Feb-20 10:45:00 pm,61.6
19-Feb-20 11:20:00 pm,59.2
19-Feb-20 11:55:00 pm,57.9
20-Feb-20 12:30:00 am,56.9
20-Feb-20 01:05:00 am,56.1
20-Feb-20 01:40:00 am,55.5
20-Feb-20 02:15:00 am,54.9
20-Feb-20 02:50:00 am,54.5
20-Feb-20 03:25:00 am,53.9
20-Feb-20 04:00:00 am,54.7
20-Feb-20 04:35:00 am,57.5
20-Feb-20 05:10:00 am,58.4
20-Feb-20 05:45:00 am,60.9
20-Feb-20 06:20:00 am,65.0
20-Feb-20 06:55:00 am,65.5
20-Feb-20 07:30:00 am,65.8
20-Feb-20 08:05:00 am,65.6
20-Feb-20 08:40:00 am,66.0
20-Feb-20 09:15:00 am,66.0
20-Feb-20 09:50:00 am,65.8
20-Feb-20 10:25:00 am,65.5
20-Feb-20 11:00:00 am,62.6
20-Feb-20 11:35:00 am,57.1
20-Feb-20 12:10:00 pm,56.6
20-Feb-20 12:45:00 pm,53.5
20-Feb-20 01:20:00 pm,57.0
20-Feb-20 01:55:00 pm,52.1
20-Feb-20 02:30:00 pm,50.3
20-Feb-20 03:05:00 pm,52.9
20-Feb-20 03:40:00 pm,52.7
20-Feb-20 04:15:00 pm,53.3
20-Feb-20 04:50:00 pm,57.7
20-Feb-20 05:25:00 pm,55.0
20-Feb-20 06:00:00 pm,55.6
20-Feb-20 06:35:00 pm,56.7
20-Feb-20 07:10:00 pm,57.2
20-Feb-20 07:45:00 pm,57.0
20-Feb-20 08:20:00 pm,56.3
20-Feb-20 08:55:00 pm,63.8
20-Feb-20 09:30:00 pm,62.8
20-Feb-20 10:05:00 pm,60.4
20-Feb-20 10:40:00 pm,59.0
20-Feb-20 11:15:00 pm,57.9
20-Feb-20 11:50:00 pm,57.1
21-Feb-20 12:25:00 am,56.2
21-Feb-20 01:00:00 am,55.7
21-Feb-20 01:35:00 am,54.8
21-Feb-20 02:10:00 am,54.6
21-Feb-20 02:45:00 am,53.9
21-Feb-20 03:20:00 am,53.6
21-Feb-20 03:55:00 am,53.9
21-Feb-20 04:30:00 am,57.1
21-Feb-20 05:05:00 am,58.6
21-Feb-20 05:40:00 am,59.0
21-Feb-20 06:15:00 am,65.4
21-Feb-20 06:50:00 am,65.8
21-Feb-20 07:25:00 am,65.8
21-Feb-20 08:00:00 am,65.8
21-Feb-20 08:35:00 am,65.9
21-Feb-20 09:10:00 am,66.3
21-Feb-20 09:45:00 am,65.2
21-Feb-20 10:20:00 am,65.7
21-Feb-20 10:55:00 am,65.9
21-Feb-20 11:30:00 am,64.8
21-Feb-20 12:05:00 pm,59.5
21-Feb-20 12:40:00 pm,63.8
21-Feb-20 01:15:00 pm,62.4
21-Feb-20 01:50:00 pm,59.3
21-Feb-20 02:25:00 pm,55.0
21-Feb-20 03:00:00 pm,53.7
21-Feb-20 03:35:00 pm,51.3
21-Feb-20 04:10:00 pm,56.6
21-Feb-20 04:45:00 pm,56.3
21-Feb-20 05:20:00 pm,53.9
21-Feb-20 05:55:00 pm,55.5
21-Feb-20 06:30:00 pm,57.0
21-Feb-20 07:05:00 pm,57.4
21-Feb-20 07:40:00 pm,57.6
21-Feb-20 08:15:00 pm,57.4
21-Feb-20 08:50:00 pm,57.6
21-Feb-20 09:25:00 pm,57.2
21-Feb-20 10:00:00 pm,57.0
21-Feb-20 10:35:00 pm,56.5
21-Feb-20 11:10:00 pm,56.4
21-Feb-20 11:45:00 pm,56.4
22-Feb-20 12:20:00 am,56.8
22-Feb-20 12:55:00 am,56.9
22-Feb-20 01:30:00 am,56.6
22-Feb-20 02:05:00 am,56.8
22-Feb-20 02:40:00 am,56.9
22-Feb-20 03:15:00 am,56.8
22-Feb-20 03:50:00 am,56.7
22-Feb-20 04:25:00 am,56.5
22-Feb-20 05:00:00 am,56.7
22-Feb-20 05:35:00 am,56.6
22-Feb-20 06:10:00 am,56.4
22-Feb-20 06:45:00 am,56.6
22-Feb-20 07:20:00 am,56.8
22-Feb-20 07:55:00 am,57.1
22-Feb-20 08:30:00 am,57.3
22-Feb-20 09:05:00 am,57.3
22-Feb-20 09:40:00 am,57.6
22-Feb-20 10:15:00 am,57.8
22-Feb-20 10:50:00 am,58.2
22-Feb-20 11:25:00 am,58.6
22-Feb-20 12:00:00 pm,59.5
22-Feb-20 12:35:00 pm,60.4
22-Feb-20 01:10:00 pm,60.9
22-Feb-20 01:45:00 pm,61.4
22-Feb-20 02:20:00 pm,61.7
22-Feb-20 02:55:00 pm,62.0
22-Feb-20 03:30:00 pm,62.2
22-Feb-20 04:05:00 pm,61.9
22-Feb-20 04:40:00 pm,61.9
22-Feb-20 05:15:00 pm,61.6
22-Feb-20 05:50:00 pm,60.8
22-Feb-20 06:25:00 pm,60.2
22-Feb-20 07:00:00 pm,59.6
22-Feb-20 07:35:00 pm,59.3
22-Feb-20 08:10:00 pm,59.0
22-Feb-20 08:45:00 pm,58.7
22-Feb-20 09:20:00 pm,58.4
22-Feb-20 09:55:00 pm,58.2
22-Feb-20 10:30:00 pm,58.1
22-Feb-20 11:05:00 pm,57.8
22-Feb-20 11:40:00 pm,57.5
23-Feb-20 12:15:00 am,57.3
23-Feb-20 12:50:00 am,56.7
23-Feb-20 01:25:00 am,56.5
23-Feb-20 02:00:00 am,56.2
23-Feb-20 02:35:00 am,56.0
23-Feb-20 03:10:00 am,56.1
23-Feb-20 03:45:00 am,56.1
23-Feb-20 04:20:00 am,56.2
23-Feb-20 04:55:00 am,56.2
23-Feb-20 05:30:00 am,56.1
23-Feb-20 06:05:00 am,56.3
23-Feb-20 06:40:00 am,56.5
23-Feb-20 07:15:00 am,56.7
23-Feb-20 07:50:00 am,56.5
23-Feb-20 08:25:00 am,56.3
23-Feb-20 09:00:00 am,56.4
23-Feb-20 09:35:00 am,56.8
23-Feb-20 10:10:00 am,57.5
23-Feb-20 10:45:00 am,57.8
23-Feb-20 11:20:00 am,58.5
23-Feb-20 11:55:00 am,58.6
23-Feb-20 12:30:00 pm,59.1
23-Feb-20 01:05:00 pm,60.3
23-Feb-20 01:40:00 pm,60.6
23-Feb-20 02:15:00 pm,61.0
23-Feb-20 02:50:00 pm,61.3
23-Feb-20 03:25:00 pm,61.4
23-Feb-20 04:00:00 pm,61.1
23-Feb-20 04:35:00 pm,60.9
23-Feb-20 05:10:00 pm,60.4
23-Feb-20 05:45:00 pm,59.5
23-Feb-20 06:20:00 pm,58.8
23-Feb-20 06:55:00 pm,62.9
23-Feb-20 07:30:00 pm,62.0
23-Feb-20 08:05:00 pm,60.0
23-Feb-20 08:40:00 pm,59.3
23-Feb-20 09:15:00 pm,58.8
23-Feb-20 09:50:00 pm,58.2
23-Feb-20 10:25:00 pm,58.1
23-Feb-20 11:00:00 pm,58.0
23-Feb-20 11:35:00 pm,57.7
24-Feb-20 12:10:00 am,57.4
24-Feb-20 12:45:00 am,57.1
24-Feb-20 01:20:00 am,57.1
24-Feb-20 01:55:00 am,57.0
24-Feb-20 02:30:00 am,56.5
24-Feb-20 03:05:00 am,56.2
24-Feb-20 03:40:00 am,55.7
24-Feb-20 04:15:00 am,57.0
24-Feb-20 04:50:00 am,59.0
24-Feb-20 05:25:00 am,59.9
24-Feb-20 06:00:00 am,64.1
24-Feb-20 06:35:00 am,66.0
24-Feb-20 07:10:00 am,65.6
24-Feb-20 07:45:00 am,65.6
24-Feb-20 08:20:00 am,65.8
24-Feb-20 08:55:00 am,65.7
24-Feb-20 09:30:00 am,65.8
24-Feb-20 10:05:00 am,65.9
24-Feb-20 10:40:00 am,64.7
24-Feb-20 11:15:00 am,65.8
24-Feb-20 11:50:00 am,65.3
24-Feb-20 12:25:00 pm,64.5
24-Feb-20 01:00:00 pm,65.2
24-Feb-20 01:35:00 pm,61.4
24-Feb-20 02:10:00 pm,60.1
24-Feb-20 02:45:00 pm,64.7
24-Feb-20 03:20:00 pm,65.1
24-Feb-20 03:55:00 pm,60.9
24-Feb-20 04:30:00 pm,55.0
24-Feb-20 05:05:00 pm,54.6
24-Feb-20 05:40:00 pm,54.8
24-Feb-20 06:15:00 pm,56.3
24-Feb-20 06:50:00 pm,56.8
24-Feb-20 07:25:00 pm,57.2
24-Feb-20 08:00:00 pm,57.4
24-Feb-20 08:35:00 pm,64.3
24-Feb-20 09:10:00 pm,63.2
24-Feb-20 09:45:00 pm,61.5
24-Feb-20 10:20:00 pm,60.1
24-Feb-20 10:55:00 pm,59.5
24-Feb-20 11:30:00 pm,58.8
25-Feb-20 12:05:00 am,58.4
25-Feb-20 12:40:00 am,58.1
25-Feb-20 01:15:00 am,57.3
25-Feb-20 01:50:00 am,56.7
25-Feb-20 02:25:00 am,56.1
25-Feb-20 03:00:00 am,55.3
25-Feb-20 03:35:00 am,54.9
25-Feb-20 04:10:00 am,55.6
25-Feb-20 04:45:00 am,58.1
25-Feb-20 05:20:00 am,59.0
25-Feb-20 05:55:00 am,62.5
25-Feb-20 06:30:00 am,66.0
25-Feb-20 07:05:00 am,65.8
25-Feb-20 07:40:00 am,65.6
25-Feb-20 08:15:00 am,65.9
25-Feb-20 08:50:00 am,65.8
25-Feb-20 09:25:00 am,65.9
25-Feb-20 10:00:00 am,65.8
25-Feb-20 10:35:00 am,64.8
25-Feb-20 11:10:00 am,64.6
25-Feb-20 11:45:00 am,65.7
25-Feb-20 12:20:00 pm,65.8
25-Feb-20 12:55:00 pm,65.8
25-Feb-20 01:30:00 pm,65.8
25-Feb-20 02:05:00 pm,65.9
25-Feb-20 02:40:00 pm,64.1
25-Feb-20 03:15:00 pm,57.3
25-Feb-20 03:50:00 pm,54.9
25-Feb-20 04:25:00 pm,55.1
25-Feb-20 05:00:00 pm,54.4
25-Feb-20 05:35:00 pm,54.5
25-Feb-20 06:10:00 pm,56.5
25-Feb-20 06:45:00 pm,58.0
25-Feb-20 07:20:00 pm,58.3
25-Feb-20 07:55:00 pm,58.7
25-Feb-20 08:30:00 pm,58.8
25-Feb-20 09:05:00 pm,64.8
25-Feb-20 09:40:00 pm,64.2
25-Feb-20 10:15:00 pm,62.7
25-Feb-20 10:50:00 pm,61.9
25-Feb-20 11:25:00 pm,61.2
26-Feb-20 12:00:00 am,60.7
26-Feb-20 12:35:00 am,60.4
26-Feb-20 01:10:00 am,60.1
26-Feb-20 01:45:00 am,59.9
26-Feb-20 02:20:00 am,59.7
26-Feb-20 02:55:00 am,59.7
26-Feb-20 03:30:00 am,59.4
26-Feb-20 04:05:00 am,60.1
26-Feb-20 04:40:00 am,61.7
26-Feb-20 05:15:00 am,62.5
26-Feb-20 05:50:00 am,65.0
26-Feb-20 06:25:00 am,66.2
26-Feb-20 07:00:00 am,65.7
26-Feb-20 07:35:00 am,65.8
26-Feb-20 08:10:00 am,65.0
26-Feb-20 08:45:00 am,65.0
26-Feb-20 09:20:00 am,65.7
26-Feb-20 09:55:00 am,65.2
26-Feb-20 10:30:00 am,64.3
26-Feb-20 11:05:00 am,65.0
26-Feb-20 11:40:00 am,65.5
26-Feb-20 12:15:00 pm,65.6
26-Feb-20 12:50:00 pm,65.8
26-Feb-20 01:25:00 pm,65.5
26-Feb-20 02:00:00 pm,64.3
26-Feb-20 02:35:00 pm,59.0
26-Feb-20 03:10:00 pm,56.2
26-Feb-20 03:45:00 pm,54.8
26-Feb-20 04:20:00 pm,55.2
26-Feb-20 04:55:00 pm,54.1
26-Feb-20 05:30:00 pm,54.5
26-Feb-20 06:05:00 pm,56.4
26-Feb-20 06:40:00 pm,57.3
26-Feb-20 07:15:00 pm,57.9
26-Feb-20 07:50:00 pm,58.2
26-Feb-20 08:25:00 pm,58.1
26-Feb-20 09:00:00 pm,58.6
26-Feb-20 09:35:00 pm,64.8
26-Feb-20 10:10:00 pm,62.9
26-Feb-20 10:45:00 pm,61.2
26-Feb-20 11:20:00 pm,60.3
26-Feb-20 11:55:00 pm,59.7
27-Feb-20 12:30:00 am,58.9
27-Feb-20 01:05:00 am,58.3
27-Feb-20 01:40:00 am,58.2
27-Feb-20 02:15:00 am,58.0
27-Feb-20 02:50:00 am,57.6
27-Feb-20 03:25:00 am,57.7
27-Feb-20 04:00:00 am,58.4
27-Feb-20 04:35:00 am,60.5
27-Feb-20 05:10:00 am,61.5
27-Feb-20 05:45:00 am,63.5
27-Feb-20 06:20:00 am,66.2
27-Feb-20 06:55:00 am,65.4
27-Feb-20 07:30:00 am,65.7
27-Feb-20 08:05:00 am,65.8
27-Feb-20 08:40:00 am,65.4
27-Feb-20 09:15:00 am,65.8
27-Feb-20 09:50:00 am,65.4
27-Feb-20 10:25:00 am,65.0
27-Feb-20 11:00:00 am,65.2
27-Feb-20 11:35:00 am,64.1
27-Feb-20 12:10:00 pm,58.3
27-Feb-20 12:45:00 pm,56.1
27-Feb-20 01:20:00 pm,51.6
27-Feb-20 01:55:00 pm,51.2
27-Feb-20 02:30:00 pm,53.0
27-Feb-20 03:05:00 pm,50.7
27-Feb-20 03:40:00 pm,50.4
27-Feb-20 04:15:00 pm,52.7
27-Feb-20 04:50:00 pm,57.6
27-Feb-20 05:25:00 pm,56.3
27-Feb-20 06:00:00 pm,56.4
27-Feb-20 06:35:00 pm,57.7
27-Feb-20 07:10:00 pm,57.9
27-Feb-20 07:45:00 pm,57.8
27-Feb-20 08:20:00 pm,60.0
27-Feb-20 08:55:00 pm,65.0
27-Feb-20 09:30:00 pm,62.2
27-Feb-20 10:05:00 pm,60.8
27-Feb-20 10:40:00 pm,59.9
27-Feb-20 11:15:00 pm,59.2
27-Feb-20 11:50:00 pm,58.4
28-Feb-20 12:25:00 am,57.9
28-Feb-20 01:00:00 am,57.1
28-Feb-20 01:35:00 am,56.7
28-Feb-20 02:10:00 am,56.4
28-Feb-20 02:45:00 am,56.2
28-Feb-20 03:20:00 am,55.7
28-Feb-20 03:55:00 am,55.6
28-Feb-20 04:30:00 am,58.7
28-Feb-20 05:05:00 am,60.0
28-Feb-20 05:40:00 am,60.7
28-Feb-20 06:15:00 am,66.0
28-Feb-20 06:50:00 am,65.6
28-Feb-20 07:25:00 am,65.3
28-Feb-20 08:00:00 am,65.4
28-Feb-20 08:35:00 am,65.6
28-Feb-20 09:10:00 am,65.5
28-Feb-20 09:45:00 am,66.0
28-Feb-20 10:20:00 am,64.6
28-Feb-20 10:55:00 am,64.4
28-Feb-20 11:30:00 am,65.4
28-Feb-20 12:05:00 pm,65.1
28-Feb-20 12:40:00 pm,65.4
28-Feb-20 01:15:00 pm,65.7
28-Feb-20 01:50:00 pm,65.8
28-Feb-20 02:25:00 pm,62.9
28-Feb-20 03:00:00 pm,56.6
28-Feb-20 03:35:00 pm,54.1
28-Feb-20 04:10:00 pm,54.6
28-Feb-20 04:45:00 pm,54.9
28-Feb-20 05:20:00 pm,54.6
28-Feb-20 05:55:00 pm,55.1
28-Feb-20 06:30:00 pm,56.8
28-Feb-20 07:05:00 pm,57.1
28-Feb-20 07:40:00 pm,57.5
28-Feb-20 08:15:00 pm,57.5
28-Feb-20 08:50:00 pm,57.3
28-Feb-20 09:25:00 pm,57.6
28-Feb-20 10:00:00 pm,57.3
28-Feb-20 10:35:00 pm,57.6
28-Feb-20 11:10:00 pm,57.6
28-Feb-20 11:45:00 pm,57.8
29-Feb-20 12:20:00 am,57.5
29-Feb-20 12:55:00 am,57.4
29-Feb-20 01:30:00 am,57.2
29-Feb-20 02:05:00 am,57.0
29-Feb-20 02:40:00 am,57.0
29-Feb-20 03:15:00 am,57.0
29-Feb-20 03:50:00 am,56.9
29-Feb-20 04:25:00 am,57.0
29-Feb-20 05:00:00 am,56.9
29-Feb-20 05:35:00 am,56.9
29-Feb-20 06:10:00 am,56.8
29-Feb-20 06:45:00 am,56.5
29-Feb-20 07:20:00 am,56.3
29-Feb-20 07:55:00 am,56.2
29-Feb-20 08:30:00 am,56.6
29-Feb-20 09:05:00 am,57.0
29-Feb-20 09:40:00 am,57.5
29-Feb-20 10:15:00 am,58.2
29-Feb-20 10:50:00 am,58.6
29-Feb-20 11:25:00 am,59.2
29-Feb-20 12:00:00 pm,59.9
29-Feb-20 12:35:00 pm,60.7
29-Feb-20 01:10:00 pm,60.9
29-Feb-20 01:45:00 pm,61.6
29-Feb-20 02:20:00 pm,62.4
29-Feb-20 02:55:00 pm,63.0
29-Feb-20 03:30:00 pm,63.0
29-Feb-20 04:05:00 pm,62.7
29-Feb-20 04:40:00 pm,62.5
29-Feb-20 05:15:00 pm,61.5
29-Feb-20 05:50:00 pm,60.6
29-Feb-20 06:25:00 pm,60.0
29-Feb-20 07:00:00 pm,59.3
29-Feb-20 07:35:00 pm,58.3
29-Feb-20 08:10:00 pm,57.5
29-Feb-20 08:45:00 pm,56.6
29-Feb-20 09:20:00 pm,55.4
29-Feb-20 09:55:00 pm,54.7
29-Feb-20 10:30:00 pm,54.2
29-Feb-20 11:05:00 pm,53.5
29-Feb-20 11:40:00 pm,53.4
01-Mar-20 12:15:00 am,53.4
01-Mar-20 12:50:00 am,53.5
01-Mar-20 01:25:00 am,53.2
01-Mar-20 02:00:00 am,53.0
01-Mar-20 02:35:00 am,53.2
01-Mar-20 03:10:00 am,53.2
01-Mar-20 03:45:00 am,53.1
01-Mar-20 04:20:00 am,53.3
01-Mar-20 04:55:00 am,53.2
01-Mar-20 05:30:00 am,53.4
01-Mar-20 06:05:00 am,53.3
01-Mar-20 06:40:00 am,52.9
01-Mar-20 07:15:00 am,52.8
01-Mar-20 07:50:00 am,52.6
01-Mar-20 08:25:00 am,52.8
01-Mar-20 09:00:00 am,53.6
01-Mar-20 09:35:00 am,55.2
01-Mar-20 10:10:00 am,56.4
01-Mar-20 10:45:00 am,57.9