Timestamp,RTU_1 DuctStatPress(in/wc)
15-Feb-20 07:55:00 am,0.11
15-Feb-20 08:30:00 am,0.11
15-Feb-20 09:05:00 am,0.12
15-Feb-20 09:40:00 am,0.12
15-Feb-20 10:15:00 am,0.11
15-Feb-20 10:50:00 am,0.11
15-Feb-20 11:25:00 am,0.11
15-Feb-20 12:00:00 pm,0.10
15-Feb-20 12:35:00 pm,0.10
15-Feb-20 01:10:00 pm,0.10
15-Feb-20 01:45:00 pm,0.09
15-Feb-20 02:20:00 pm,0.09
15-Feb-20 02:55:00 pm,0.10
15-Feb-20 03:30:00 pm,0.10
15-Feb-20 04:05:00 pm,0.10
15-Feb-20 04:40:00 pm,0.10
15-Feb-20 05:15:00 pm,0.09
15-Feb-20 05:50:00 pm,0.11
15-Feb-20 06:25:00 pm,0.10
15-Feb-20 07:00:00 pm,0.10
15-Feb-20 07:35:00 pm,0.09
15-Feb-20 08:10:00 pm,0.10
15-Feb-20 08:45:00 pm,0.10
15-Feb-20 09:20:00 pm,0.10
15-Feb-20 09:55:00 pm,0.10
15-Feb-20 10:30:00 pm,0.10
15-Feb-20 11:05:00 pm,0.10
15-Feb-20 11:40:00 pm,0.10
16-Feb-20 12:15:00 am,0.10
16-Feb-20 12:50:00 am,0.11
16-Feb-20 01:25:00 am,0.11
16-Feb-20 02:00:00 am,0.10
16-Feb-20 02:35:00 am,0.11
16-Feb-20 03:10:00 am,0.11
16-Feb-20 03:45:00 am,0.10
16-Feb-20 04:20:00 am,0.11
16-Feb-20 04:55:00 am,0.11
16-Feb-20 05:30:00 am,0.11
16-Feb-20 06:05:00 am,0.11
16-Feb-20 06:40:00 am,0.11
16-Feb-20 07:15:00 am,0.11
16-Feb-20 07:50:00 am,0.11
16-Feb-20 08:25:00 am,0.12
16-Feb-20 09:00:00 am,0.12
16-Feb-20 09:35:00 am,0.11
16-Feb-20 10:10:00 am,0.11
16-Feb-20 10:45:00 am,0.11
16-Feb-20 11:20:00 am,0.11
16-Feb-20 11:55:00 am,0.10
16-Feb-20 12:30:00 pm,0.10
16-Feb-20 01:05:00 pm,0.08
16-Feb-20 01:40:00 pm,0.09
16-Feb-20 02:15:00 pm,0.09
16-Feb-20 02:50:00 pm,0.09
16-Feb-20 03:25:00 pm,0.09
16-Feb-20 04:00:00 pm,0.09
16-Feb-20 04:35:00 pm,0.09
16-Feb-20 05:10:00 pm,0.09
16-Feb-20 05:45:00 pm,0.09
16-Feb-20 06:20:00 pm,0.10
16-Feb-20 06:55:00 pm,0.54
16-Feb-20 07:30:00 pm,0.12
16-Feb-20 08:05:00 pm,0.12
16-Feb-20 08:40:00 pm,0.12
16-Feb-20 09:15:00 pm,0.11
16-Feb-20 09:50:00 pm,0.11
16-Feb-20 10:25:00 pm,0.11
16-Feb-20 11:00:00 pm,0.11
16-Feb-20 11:35:00 pm,0.11
17-Feb-20 12:10:00 am,0.11
17-Feb-20 12:45:00 am,0.11
17-Feb-20 01:20:00 am,0.11
17-Feb-20 01:55:00 am,0.12
17-Feb-20 02:30:00 am,0.11
17-Feb-20 03:05:00 am,0.12
17-Feb-20 03:40:00 am,0.12
17-Feb-20 04:15:00 am,0.10
17-Feb-20 04:50:00 am,0.11
17-Feb-20 05:25:00 am,0.10
17-Feb-20 06:00:00 am,1.22
17-Feb-20 06:35:00 am,1.78
17-Feb-20 07:10:00 am,1.78
17-Feb-20 07:45:00 am,1.79
17-Feb-20 08:20:00 am,1.79
17-Feb-20 08:55:00 am,1.78
17-Feb-20 09:30:00 am,1.79
17-Feb-20 10:05:00 am,1.79
17-Feb-20 10:40:00 am,1.78
17-Feb-20 11:15:00 am,1.78
17-Feb-20 11:50:00 am,1.80
17-Feb-20 12:25:00 pm,1.82
17-Feb-20 01:00:00 pm,1.81
17-Feb-20 01:35:00 pm,1.81
17-Feb-20 02:10:00 pm,1.81
17-Feb-20 02:45:00 pm,1.81
17-Feb-20 03:20:00 pm,1.81
17-Feb-20 03:55:00 pm,1.81
17-Feb-20 04:30:00 pm,1.81
17-Feb-20 05:05:00 pm,1.81
17-Feb-20 05:40:00 pm,1.81
17-Feb-20 06:15:00 pm,0.16
17-Feb-20 06:50:00 pm,0.15
17-Feb-20 07:25:00 pm,0.14
17-Feb-20 08:00:00 pm,0.13
17-Feb-20 08:35:00 pm,0.13
17-Feb-20 09:10:00 pm,0.13
17-Feb-20 09:45:00 pm,0.13
17-Feb-20 10:20:00 pm,0.12
17-Feb-20 10:55:00 pm,0.12
17-Feb-20 11:30:00 pm,0.12
18-Feb-20 12:05:00 am,0.12
18-Feb-20 12:40:00 am,0.12
18-Feb-20 01:15:00 am,0.12
18-Feb-20 01:50:00 am,0.13
18-Feb-20 02:25:00 am,0.13
18-Feb-20 03:00:00 am,0.12
18-Feb-20 03:35:00 am,0.12
18-Feb-20 04:10:00 am,0.11
18-Feb-20 04:45:00 am,0.12
18-Feb-20 05:20:00 am,0.12
18-Feb-20 05:55:00 am,0.97
18-Feb-20 06:30:00 am,1.82
18-Feb-20 07:05:00 am,1.79
18-Feb-20 07:40:00 am,1.77
18-Feb-20 08:15:00 am,1.82
18-Feb-20 08:50:00 am,1.82
18-Feb-20 09:25:00 am,1.80
18-Feb-20 10:00:00 am,1.81
18-Feb-20 10:35:00 am,1.81
18-Feb-20 11:10:00 am,1.79
18-Feb-20 11:45:00 am,1.81
18-Feb-20 12:20:00 pm,1.79
18-Feb-20 12:55:00 pm,1.80
18-Feb-20 01:30:00 pm,1.81
18-Feb-20 02:05:00 pm,1.81
18-Feb-20 02:40:00 pm,1.80
18-Feb-20 03:15:00 pm,1.81
18-Feb-20 03:50:00 pm,1.81
18-Feb-20 04:25:00 pm,1.82
18-Feb-20 05:00:00 pm,1.81
18-Feb-20 05:35:00 pm,1.81
18-Feb-20 06:10:00 pm,0.16
18-Feb-20 06:45:00 pm,0.15
18-Feb-20 07:20:00 pm,0.14
18-Feb-20 07:55:00 pm,0.13
18-Feb-20 08:30:00 pm,0.72
18-Feb-20 09:05:00 pm,0.13
18-Feb-20 09:40:00 pm,0.13
18-Feb-20 10:15:00 pm,0.13
18-Feb-20 10:50:00 pm,0.13
18-Feb-20 11:25:00 pm,0.12
19-Feb-20 12:00:00 am,0.13
19-Feb-20 12:35:00 am,0.12
19-Feb-20 01:10:00 am,0.13
19-Feb-20 01:45:00 am,0.12
19-Feb-20 02:20:00 am,0.13
19-Feb-20 02:55:00 am,0.13
19-Feb-20 03:30:00 am,0.13
19-Feb-20 04:05:00 am,0.11
19-Feb-20 04:40:00 am,0.12
19-Feb-20 05:15:00 am,0.12
19-Feb-20 05:50:00 am,0.97
19-Feb-20 06:25:00 am,1.80
19-Feb-20 07:00:00 am,1.79
19-Feb-20 07:35:00 am,1.78
19-Feb-20 08:10:00 am,1.78
19-Feb-20 08:45:00 am,1.78
19-Feb-20 09:20:00 am,1.78
19-Feb-20 09:55:00 am,1.78
19-Feb-20 10:30:00 am,1.79
19-Feb-20 11:05:00 am,1.78
19-Feb-20 11:40:00 am,1.78
19-Feb-20 12:15:00 pm,1.78
19-Feb-20 12:50:00 pm,1.80
19-Feb-20 01:25:00 pm,1.80
19-Feb-20 02:00:00 pm,1.81
19-Feb-20 02:35:00 pm,1.81
19-Feb-20 03:10:00 pm,1.81
19-Feb-20 03:45:00 pm,1.82
19-Feb-20 04:20:00 pm,1.81
19-Feb-20 04:55:00 pm,1.81
19-Feb-20 05:30:00 pm,1.81
19-Feb-20 06:05:00 pm,0.16
19-Feb-20 06:40:00 pm,0.15
19-Feb-20 07:15:00 pm,0.14
19-Feb-20 07:50:00 pm,0.13
19-Feb-20 08:25:00 pm,0.13
19-Feb-20 09:00:00 pm,0.12
19-Feb-20 09:35:00 pm,0.12
19-Feb-20 10:10:00 pm,0.97
19-Feb-20 10:45:00 pm,0.13
19-Feb-20 11:20:00 pm,0.13
19-Feb-20 11:55:00 pm,0.12
20-Feb-20 12:30:00 am,0.12
20-Feb-20 01:05:00 am,0.12
20-Feb-20 01:40:00 am,0.11
20-Feb-20 02:15:00 am,0.12
20-Feb-20 02:50:00 am,0.12
20-Feb-20 03:25:00 am,0.12
20-Feb-20 04:00:00 am,0.11
20-Feb-20 04:35:00 am,0.11
20-Feb-20 05:10:00 am,0.11
20-Feb-20 05:45:00 am,0.68
20-Feb-20 06:20:00 am,1.76
20-Feb-20 06:55:00 am,1.82
20-Feb-20 07:30:00 am,1.79
20-Feb-20 08:05:00 am,1.81
20-Feb-20 08:40:00 am,1.78
20-Feb-20 09:15:00 am,1.79
20-Feb-20 09:50:00 am,1.80
20-Feb-20 10:25:00 am,1.78
20-Feb-20 11:00:00 am,1.81
20-Feb-20 11:35:00 am,1.78
20-Feb-20 12:10:00 pm,1.78
20-Feb-20 12:45:00 pm,1.82
20-Feb-20 01:20:00 pm,1.77
20-Feb-20 01:55:00 pm,1.81
20-Feb-20 02:30:00 pm,1.79
20-Feb-20 03:05:00 pm,1.78
20-Feb-20 03:40:00 pm,1.78
20-Feb-20 04:15:00 pm,1.82
20-Feb-20 04:50:00 pm,1.80
20-Feb-20 05:25:00 pm,1.81
20-Feb-20 06:00:00 pm,0.71
20-Feb-20 06:35:00 pm,0.15
20-Feb-20 07:10:00 pm,0.14
20-Feb-20 07:45:00 pm,0.13
20-Feb-20 08:20:00 pm,0.57
20-Feb-20 08:55:00 pm,1.00
20-Feb-20 09:30:00 pm,0.13
20-Feb-20 10:05:00 pm,0.13
20-Feb-20 10:40:00 pm,0.13
20-Feb-20 11:15:00 pm,0.12
20-Feb-20 11:50:00 pm,0.12
21-Feb-20 12:25:00 am,0.12
21-Feb-20 01:00:00 am,0.12
21-Feb-20 01:35:00 am,0.12
21-Feb-20 02:10:00 am,0.12
21-Feb-20 02:45:00 am,0.12
21-Feb-20 03:20:00 am,0.12
21-Feb-20 03:55:00 am,0.11
21-Feb-20 04:30:00 am,0.11
21-Feb-20 05:05:00 am,0.11
21-Feb-20 05:40:00 am,0.11
21-Feb-20 06:15:00 am,1.80
21-Feb-20 06:50:00 am,1.82
21-Feb-20 07:25:00 am,1.79
21-Feb-20 08:00:00 am,1.80
21-Feb-20 08:35:00 am,1.79
21-Feb-20 09:10:00 am,1.80
21-Feb-20 09:45:00 am,1.79
21-Feb-20 10:20:00 am,1.80
21-Feb-20 10:55:00 am,1.79
21-Feb-20 11:30:00 am,1.78
21-Feb-20 12:05:00 pm,1.81
21-Feb-20 12:40:00 pm,1.82
21-Feb-20 01:15:00 pm,1.79
21-Feb-20 01:50:00 pm,1.80
21-Feb-20 02:25:00 pm,1.78
21-Feb-20 03:00:00 pm,1.80
21-Feb-20 03:35:00 pm,1.80
21-Feb-20 04:10:00 pm,1.83
21-Feb-20 04:45:00 pm,1.81
21-Feb-20 05:20:00 pm,1.78
21-Feb-20 05:55:00 pm,0.96
21-Feb-20 06:30:00 pm,0.15
21-Feb-20 07:05:00 pm,0.14
21-Feb-20 07:40:00 pm,0.13
21-Feb-20 08:15:00 pm,0.13
21-Feb-20 08:50:00 pm,0.13
21-Feb-20 09:25:00 pm,0.12
21-Feb-20 10:00:00 pm,0.12
21-Feb-20 10:35:00 pm,0.12
21-Feb-20 11:10:00 pm,0.11
21-Feb-20 11:45:00 pm,0.11
22-Feb-20 12:20:00 am,0.11
22-Feb-20 12:55:00 am,0.11
22-Feb-20 01:30:00 am,0.11
22-Feb-20 02:05:00 am,0.11
22-Feb-20 02:40:00 am,0.11
22-Feb-20 03:15:00 am,0.11
22-Feb-20 03:50:00 am,0.11
22-Feb-20 04:25:00 am,0.11
22-Feb-20 05:00:00 am,0.10
22-Feb-20 05:35:00 am,0.10
22-Feb-20 06:10:00 am,0.11
22-Feb-20 06:45:00 am,0.10
22-Feb-20 07:20:00 am,0.10
22-Feb-20 07:55:00 am,0.10
22-Feb-20 08:30:00 am,0.10
22-Feb-20 09:05:00 am,0.10
22-Feb-20 09:40:00 am,0.10
22-Feb-20 10:15:00 am,0.10
22-Feb-20 10:50:00 am,0.10
22-Feb-20 11:25:00 am,0.10
22-Feb-20 12:00:00 pm,0.09
22-Feb-20 12:35:00 pm,0.09
22-Feb-20 01:10:00 pm,0.09
22-Feb-20 01:45:00 pm,0.09
22-Feb-20 02:20:00 pm,0.08
22-Feb-20 02:55:00 pm,0.08
22-Feb-20 03:30:00 pm,0.08
22-Feb-20 04:05:00 pm,0.08
22-Feb-20 04:40:00 pm,0.08
22-Feb-20 05:15:00 pm,0.08
22-Feb-20 05:50:00 pm,0.09
22-Feb-20 06:25:00 pm,0.08
22-Feb-20 07:00:00 pm,0.09
22-Feb-20 07:35:00 pm,0.09
22-Feb-20 08:10:00 pm,0.09
22-Feb-20 08:45:00 pm,0.09
22-Feb-20 09:20:00 pm,0.10
22-Feb-20 09:55:00 pm,0.09
22-Feb-20 10:30:00 pm,0.10
22-Feb-20 11:05:00 pm,0.10
22-Feb-20 11:40:00 pm,0.10
23-Feb-20 12:15:00 am,0.10
23-Feb-20 12:50:00 am,0.10
23-Feb-20 01:25:00 am,0.10
23-Feb-20 02:00:00 am,0.10
23-Feb-20 02:35:00 am,0.10
23-Feb-20 03:10:00 am,0.11
23-Feb-20 03:45:00 am,0.11
23-Feb-20 04:20:00 am,0.10
23-Feb-20 04:55:00 am,0.10
23-Feb-20 05:30:00 am,0.10
23-Feb-20 06:05:00 am,0.11
23-Feb-20 06:40:00 am,0.11
23-Feb-20 07:15:00 am,0.13
23-Feb-20 07:50:00 am,0.11
23-Feb-20 08:25:00 am,0.13
23-Feb-20 09:00:00 am,0.12
23-Feb-20 09:35:00 am,0.12
23-Feb-20 10:10:00 am,0.13
23-Feb-20 10:45:00 am,0.12
23-Feb-20 11:20:00 am,0.14
23-Feb-20 11:55:00 am,0.10
23-Feb-20 12:30:00 pm,0.11
23-Feb-20 01:05:00 pm,0.11
23-Feb-20 01:40:00 pm,0.10
23-Feb-20 02:15:00 pm,0.10
23-Feb-20 02:50:00 pm,0.11
23-Feb-20 03:25:00 pm,0.13
23-Feb-20 04:00:00 pm,0.11
23-Feb-20 04:35:00 pm,0.10
23-Feb-20 05:10:00 pm,0.10
23-Feb-20 05:45:00 pm,0.13
23-Feb-20 06:20:00 pm,0.12
23-Feb-20 06:55:00 pm,1.17
23-Feb-20 07:30:00 pm,0.14
23-Feb-20 08:05:00 pm,0.12
23-Feb-20 08:40:00 pm,0.12
23-Feb-20 09:15:00 pm,0.11
23-Feb-20 09:50:00 pm,0.11
23-Feb-20 10:25:00 pm,0.11
23-Feb-20 11:00:00 pm,0.11
23-Feb-20 11:35:00 pm,0.12
24-Feb-20 12:10:00 am,0.13
24-Feb-20 12:45:00 am,0.11
24-Feb-20 01:20:00 am,0.12
24-Feb-20 01:55:00 am,0.10
24-Feb-20 02:30:00 am,0.11
24-Feb-20 03:05:00 am,0.11
24-Feb-20 03:40:00 am,0.11
24-Feb-20 04:15:00 am,0.10
24-Feb-20 04:50:00 am,0.10
24-Feb-20 05:25:00 am,0.10
24-Feb-20 06:00:00 am,1.22
24-Feb-20 06:35:00 am,1.78
24-Feb-20 07:10:00 am,1.78
24-Feb-20 07:45:00 am,1.79
24-Feb-20 08:20:00 am,1.79
24-Feb-20 08:55:00 am,1.77
24-Feb-20 09:30:00 am,1.81
24-Feb-20 10:05:00 am,1.81
24-Feb-20 10:40:00 am,1.81
24-Feb-20 11:15:00 am,1.80
24-Feb-20 11:50:00 am,1.81
24-Feb-20 12:25:00 pm,1.82
24-Feb-20 01:00:00 pm,1.79
24-Feb-20 01:35:00 pm,1.79
24-Feb-20 02:10:00 pm,1.81
24-Feb-20 02:45:00 pm,1.80
24-Feb-20 03:20:00 pm,1.78
24-Feb-20 03:55:00 pm,1.80
24-Feb-20 04:30:00 pm,1.80
24-Feb-20 05:05:00 pm,1.78
24-Feb-20 05:40:00 pm,1.80
24-Feb-20 06:15:00 pm,0.15
24-Feb-20 06:50:00 pm,0.14
24-Feb-20 07:25:00 pm,0.13
24-Feb-20 08:00:00 pm,0.13
24-Feb-20 08:35:00 pm,0.57
24-Feb-20 09:10:00 pm,0.13
24-Feb-20 09:45:00 pm,0.12
24-Feb-20 10:20:00 pm,0.12
24-Feb-20 10:55:00 pm,0.12
24-Feb-20 11:30:00 pm,0.11
25-Feb-20 12:05:00 am,0.11
25-Feb-20 12:40:00 am,0.11
25-Feb-20 01:15:00 am,0.11
25-Feb-20 01:50:00 am,0.11
25-Feb-20 02:25:00 am,0.11
25-Feb-20 03:00:00 am,0.12
25-Feb-20 03:35:00 am,0.12
25-Feb-20 04:10:00 am,0.10
25-Feb-20 04:45:00 am,0.10
25-Feb-20 05:20:00 am,0.11
25-Feb-20 05:55:00 am,0.97
25-Feb-20 06:30:00 am,1.77
25-Feb-20 07:05:00 am,1.79
25-Feb-20 07:40:00 am,1.77
25-Feb-20 08:15:00 am,1.78
25-Feb-20 08:50:00 am,1.82
25-Feb-20 09:25:00 am,1.78
25-Feb-20 10:00:00 am,1.81
25-Feb-20 10:35:00 am,1.80
25-Feb-20 11:10:00 am,1.80
25-Feb-20 11:45:00 am,1.80
25-Feb-20 12:20:00 pm,1.78
25-Feb-20 12:55:00 pm,1.78
25-Feb-20 01:30:00 pm,1.79
25-Feb-20 02:05:00 pm,1.80
25-Feb-20 02:40:00 pm,1.83
25-Feb-20 03:15:00 pm,1.79
25-Feb-20 03:50:00 pm,1.78
25-Feb-20 04:25:00 pm,1.78
25-Feb-20 05:00:00 pm,1.79
25-Feb-20 05:35:00 pm,1.80
25-Feb-20 06:10:00 pm,0.15
25-Feb-20 06:45:00 pm,0.15
25-Feb-20 07:20:00 pm,0.13
25-Feb-20 07:55:00 pm,0.13
25-Feb-20 08:30:00 pm,0.12
25-Feb-20 09:05:00 pm,0.99
25-Feb-20 09:40:00 pm,0.13
25-Feb-20 10:15:00 pm,0.12
25-Feb-20 10:50:00 pm,0.11
25-Feb-20 11:25:00 pm,0.11
26-Feb-20 12:00:00 am,0.10
26-Feb-20 12:35:00 am,0.10
26-Feb-20 01:10:00 am,0.10
26-Feb-20 01:45:00 am,0.10
26-Feb-20 02:20:00 am,0.10
26-Feb-20 02:55:00 am,0.10
26-Feb-20 03:30:00 am,0.10
26-Feb-20 04:05:00 am,0.08
26-Feb-20 04:40:00 am,0.08
26-Feb-20 05:15:00 am,0.09
26-Feb-20 05:50:00 am,0.94
26-Feb-20 06:25:00 am,1.77
26-Feb-20 07:00:00 am,1.80
26-Feb-20 07:35:00 am,1.78
26-Feb-20 08:10:00 am,1.76
26-Feb-20 08:45:00 am,1.81
26-Feb-20 09:20:00 am,1.81
26-Feb-20 09:55:00 am,1.80
26-Feb-20 10:30:00 am,1.79
26-Feb-20 11:05:00 am,1.80
26-Feb-20 11:40:00 am,1.79
26-Feb-20 12:15:00 pm,1.78
26-Feb-20 12:50:00 pm,1.80
26-Feb-20 01:25:00 pm,1.80
26-Feb-20 02:00:00 pm,1.81
26-Feb-20 02:35:00 pm,1.77
26-Feb-20 03:10:00 pm,1.77
26-Feb-20 03:45:00 pm,1.80
26-Feb-20 04:20:00 pm,1.79
26-Feb-20 04:55:00 pm,1.80
26-Feb-20 05:30:00 pm,1.80
26-Feb-20 06:05:00 pm,0.16
26-Feb-20 06:40:00 pm,0.15
26-Feb-20 07:15:00 pm,0.14
26-Feb-20 07:50:00 pm,0.13
26-Feb-20 08:25:00 pm,0.13
26-Feb-20 09:00:00 pm,0.41
26-Feb-20 09:35:00 pm,0.56
26-Feb-20 10:10:00 pm,0.13
26-Feb-20 10:45:00 pm,0.12
26-Feb-20 11:20:00 pm,0.12
26-Feb-20 11:55:00 pm,0.11
27-Feb-20 12:30:00 am,0.11
27-Feb-20 01:05:00 am,0.11
27-Feb-20 01:40:00 am,0.11
27-Feb-20 02:15:00 am,0.11
27-Feb-20 02:50:00 am,0.11
27-Feb-20 03:25:00 am,0.11
27-Feb-20 04:00:00 am,0.09
27-Feb-20 04:35:00 am,0.09
27-Feb-20 05:10:00 am,0.09
27-Feb-20 05:45:00 am,0.65
27-Feb-20 06:20:00 am,1.78
27-Feb-20 06:55:00 am,1.78
27-Feb-20 07:30:00 am,1.79
27-Feb-20 08:05:00 am,1.80
27-Feb-20 08:40:00 am,1.79
27-Feb-20 09:15:00 am,1.80
27-Feb-20 09:50:00 am,1.79
27-Feb-20 10:25:00 am,1.80
27-Feb-20 11:00:00 am,1.77
27-Feb-20 11:35:00 am,1.79
27-Feb-20 12:10:00 pm,1.77
27-Feb-20 12:45:00 pm,1.80
27-Feb-20 01:20:00 pm,1.82
27-Feb-20 01:55:00 pm,1.81
27-Feb-20 02:30:00 pm,1.81
27-Feb-20 03:05:00 pm,1.77
27-Feb-20 03:40:00 pm,1.82
27-Feb-20 04:15:00 pm,1.79
27-Feb-20 04:50:00 pm,1.80
27-Feb-20 05:25:00 pm,1.82
27-Feb-20 06:00:00 pm,0.71
27-Feb-20 06:35:00 pm,0.15
27-Feb-20 07:10:00 pm,0.14
27-Feb-20 07:45:00 pm,0.13
27-Feb-20 08:20:00 pm,0.58
27-Feb-20 08:55:00 pm,0.57
27-Feb-20 09:30:00 pm,0.13
27-Feb-20 10:05:00 pm,0.13
27-Feb-20 10:40:00 pm,0.12
27-Feb-20 11:15:00 pm,0.12
27-Feb-20 11:50:00 pm,0.12
28-Feb-20 12:25:00 am,0.11
28-Feb-20 01:00:00 am,0.12
28-Feb-20 01:35:00 am,0.11
28-Feb-20 02:10:00 am,0.12
28-Feb-20 02:45:00 am,0.12
28-Feb-20 03:20:00 am,0.12
28-Feb-20 03:55:00 am,0.11
28-Feb-20 04:30:00 am,0.10
28-Feb-20 05:05:00 am,0.10
28-Feb-20 05:40:00 am,0.11
28-Feb-20 06:15:00 am,1.80
28-Feb-20 06:50:00 am,1.80
28-Feb-20 07:25:00 am,1.77
28-Feb-20 08:00:00 am,1.79
28-Feb-20 08:35:00 am,1.80
28-Feb-20 09:10:00 am,1.80
28-Feb-20 09:45:00 am,1.83
28-Feb-20 10:20:00 am,1.81
28-Feb-20 10:55:00 am,1.79
28-Feb-20 11:30:00 am,1.81
28-Feb-20 12:05:00 pm,1.78
28-Feb-20 12:40:00 pm,1.82
28-Feb-20 01:15:00 pm,1.80
28-Feb-20 01:50:00 pm,1.80
28-Feb-20 02:25:00 pm,1.79
28-Feb-20 03:00:00 pm,1.80
28-Feb-20 03:35:00 pm,1.80
28-Feb-20 04:10:00 pm,1.80
28-Feb-20 04:45:00 pm,1.80
28-Feb-20 05:20:00 pm,1.82
28-Feb-20 05:55:00 pm,0.98
28-Feb-20 06:30:00 pm,0.16
28-Feb-20 07:05:00 pm,0.15
28-Feb-20 07:40:00 pm,0.14
28-Feb-20 08:15:00 pm,0.13
28-Feb-20 08:50:00 pm,0.16
28-Feb-20 09:25:00 pm,0.13
28-Feb-20 10:00:00 pm,0.13
28-Feb-20 10:35:00 pm,0.13
28-Feb-20 11:10:00 pm,0.14
28-Feb-20 11:45:00 pm,0.14
29-Feb-20 12:20:00 am,0.14
29-Feb-20 12:55:00 am,0.12
29-Feb-20 01:30:00 am,0.13
29-Feb-20 02:05:00 am,0.11
29-Feb-20 02:40:00 am,0.12
29-Feb-20 03:15:00 am,0.12
29-Feb-20 03:50:00 am,0.11
29-Feb-20 04:25:00 am,0.12
29-Feb-20 05:00:00 am,0.11
29-Feb-20 05:35:00 am,0.12
29-Feb-20 06:10:00 am,0.10
29-Feb-20 06:45:00 am,0.11
29-Feb-20 07:20:00 am,0.11
29-Feb-20 07:55:00 am,0.11
29-Feb-20 08:30:00 am,0.11
29-Feb-20 09:05:00 am,0.11
29-Feb-20 09:40:00 am,0.11
29-Feb-20 10:15:00 am,0.10
29-Feb-20 10:50:00 am,0.11
29-Feb-20 11:25:00 am,0.10
29-Feb-20 12:00:00 pm,0.10
29-Feb-20 12:35:00 pm,0.10
29-Feb-20 01:10:00 pm,0.09
29-Feb-20 01:45:00 pm,0.09
29-Feb-20 02:20:00 pm,0.10
29-Feb-20 02:55:00 pm,0.08
29-Feb-20 03:30:00 pm,0.07
29-Feb-20 04:05:00 pm,0.06
29-Feb-20 04:40:00 pm,0.07
29-Feb-20 05:15:00 pm,0.08
29-Feb-20 05:50:00 pm,0.09
29-Feb-20 06:25:00 pm,0.08
29-Feb-20 07:00:00 pm,0.09
29-Feb-20 07:35:00 pm,0.09
29-Feb-20 08:10:00 pm,0.10
29-Feb-20 08:45:00 pm,0.10
29-Feb-20 09:20:00 pm,0.11
29-Feb-20 09:55:00 pm,0.11
29-Feb-20 10:30:00 pm,0.11
29-Feb-20 11:05:00 pm,0.12
29-Feb-20 11:40:00 pm,0.12
01-Mar-20 12:15:00 am,0.12
01-Mar-20 12:50:00 am,0.12
01-Mar-20 01:25:00 am,0.12
01-Mar-20 02:00:00 am,0.12
01-Mar-20 02:35:00 am,0.12
01-Mar-20 03:10:00 am,0.13
01-Mar-20 03:45:00 am,0.13
01-Mar-20 04:20:00 am,0.12
01-Mar-20 04:55:00 am,0.12
01-Mar-20 05:30:00 am,0.12
01-Mar-20 06:05:00 am,0.12
01-Mar-20 06:40:00 am,0.12
01-Mar-20 07:15:00 am,0.13
01-Mar-20 07:50:00 am,0.13
01-Mar-20 08:25:00 am,0.13
01-Mar-20 09:00:00 am,0.12
01-Mar-20 09:35:00 am,0.13
01-Mar-20 10:10:00 am,0.12
01-Mar-20 10:45:00 am,0.12