Timestamp,RTU_1 EffDATempSP(°F)
31-Jan-20 05:05:00 am,65.0
31-Jan-20 05:40:00 am,65.0
31-Jan-20 06:15:00 am,65.0
31-Jan-20 06:50:00 am,65.0
31-Jan-20 07:25:00 am,65.0
31-Jan-20 08:00:00 am,65.0
31-Jan-20 08:35:00 am,65.0
31-Jan-20 09:10:00 am,65.0
31-Jan-20 09:45:00 am,65.0
31-Jan-20 10:20:00 am,65.0
31-Jan-20 10:55:00 am,65.0
31-Jan-20 11:30:00 am,65.0
31-Jan-20 12:05:00 pm,65.0
31-Jan-20 12:40:00 pm,65.0
31-Jan-20 01:15:00 pm,65.0
31-Jan-20 01:50:00 pm,65.0
31-Jan-20 02:25:00 pm,65.0
31-Jan-20 03:00:00 pm,65.0
31-Jan-20 03:35:00 pm,61.5
31-Jan-20 04:10:00 pm,56.0
31-Jan-20 04:45:00 pm,55.0
31-Jan-20 05:20:00 pm,55.0
31-Jan-20 05:55:00 pm,56.3
31-Jan-20 06:30:00 pm,63.1
31-Jan-20 07:05:00 pm,65.0
31-Jan-20 07:40:00 pm,65.0
31-Jan-20 08:15:00 pm,65.0
31-Jan-20 08:50:00 pm,65.0
31-Jan-20 09:25:00 pm,65.0
31-Jan-20 10:00:00 pm,65.0
31-Jan-20 10:35:00 pm,65.0
31-Jan-20 11:10:00 pm,65.0
31-Jan-20 11:45:00 pm,65.0
01-Feb-20 12:20:00 am,65.0
01-Feb-20 12:55:00 am,65.0
01-Feb-20 01:30:00 am,65.0
01-Feb-20 02:05:00 am,65.0
01-Feb-20 02:40:00 am,65.0
01-Feb-20 03:15:00 am,65.0
01-Feb-20 03:50:00 am,65.0
01-Feb-20 04:25:00 am,65.0
01-Feb-20 05:00:00 am,65.0
01-Feb-20 05:35:00 am,65.0
01-Feb-20 06:10:00 am,65.0
01-Feb-20 06:45:00 am,65.0
01-Feb-20 07:20:00 am,65.0
01-Feb-20 07:55:00 am,65.0
01-Feb-20 08:30:00 am,65.0
01-Feb-20 09:05:00 am,65.0
01-Feb-20 09:40:00 am,65.0
01-Feb-20 10:15:00 am,65.0
01-Feb-20 10:50:00 am,65.0
01-Feb-20 11:25:00 am,65.0
01-Feb-20 12:00:00 pm,65.0
01-Feb-20 12:35:00 pm,65.0
01-Feb-20 01:10:00 pm,65.0
01-Feb-20 01:45:00 pm,65.0
01-Feb-20 02:20:00 pm,65.0
01-Feb-20 02:55:00 pm,65.0
01-Feb-20 03:30:00 pm,65.0
01-Feb-20 04:05:00 pm,65.0
01-Feb-20 04:40:00 pm,65.0
01-Feb-20 05:15:00 pm,65.0
01-Feb-20 05:50:00 pm,65.0
01-Feb-20 06:25:00 pm,65.0
01-Feb-20 07:00:00 pm,65.0
01-Feb-20 07:35:00 pm,65.0
01-Feb-20 08:10:00 pm,65.0
01-Feb-20 08:45:00 pm,65.0
01-Feb-20 09:20:00 pm,65.0
01-Feb-20 09:55:00 pm,65.0
01-Feb-20 10:30:00 pm,65.0
01-Feb-20 11:05:00 pm,65.0
01-Feb-20 11:40:00 pm,65.0
02-Feb-20 12:15:00 am,65.0
02-Feb-20 12:50:00 am,65.0
02-Feb-20 01:25:00 am,65.0
02-Feb-20 02:00:00 am,65.0
02-Feb-20 02:35:00 am,65.0
02-Feb-20 03:10:00 am,65.0
02-Feb-20 03:45:00 am,65.0
02-Feb-20 04:20:00 am,65.0
02-Feb-20 04:55:00 am,65.0
02-Feb-20 05:30:00 am,65.0
02-Feb-20 06:05:00 am,65.0
02-Feb-20 06:40:00 am,65.0
02-Feb-20 07:15:00 am,65.0
02-Feb-20 07:50:00 am,65.0
02-Feb-20 08:25:00 am,65.0
02-Feb-20 09:00:00 am,65.0
02-Feb-20 09:35:00 am,65.0
02-Feb-20 10:10:00 am,65.0
02-Feb-20 10:45:00 am,65.0
02-Feb-20 11:20:00 am,65.0
02-Feb-20 11:55:00 am,65.0
02-Feb-20 12:30:00 pm,65.0
02-Feb-20 01:05:00 pm,65.0
02-Feb-20 01:40:00 pm,65.0
02-Feb-20 02:15:00 pm,65.0
02-Feb-20 02:50:00 pm,65.0
02-Feb-20 03:25:00 pm,65.0
02-Feb-20 04:00:00 pm,65.0
02-Feb-20 04:35:00 pm,65.0
02-Feb-20 05:10:00 pm,65.0
02-Feb-20 05:45:00 pm,65.0
02-Feb-20 06:20:00 pm,65.0
02-Feb-20 06:55:00 pm,65.0
02-Feb-20 07:30:00 pm,65.0
02-Feb-20 08:05:00 pm,65.0
02-Feb-20 08:40:00 pm,65.0
02-Feb-20 09:15:00 pm,65.0
02-Feb-20 09:50:00 pm,65.0
02-Feb-20 10:25:00 pm,65.0
02-Feb-20 11:00:00 pm,65.0
02-Feb-20 11:35:00 pm,65.0
03-Feb-20 12:10:00 am,65.0
03-Feb-20 12:45:00 am,65.0
03-Feb-20 01:20:00 am,65.0
03-Feb-20 01:55:00 am,65.0
03-Feb-20 02:30:00 am,65.0
03-Feb-20 03:05:00 am,65.0
03-Feb-20 03:40:00 am,65.0
03-Feb-20 04:15:00 am,65.0
03-Feb-20 04:50:00 am,65.0
03-Feb-20 05:25:00 am,65.0
03-Feb-20 06:00:00 am,65.0
03-Feb-20 06:35:00 am,65.0
03-Feb-20 07:10:00 am,65.0
03-Feb-20 07:45:00 am,65.0
03-Feb-20 08:20:00 am,65.0
03-Feb-20 08:55:00 am,65.0
03-Feb-20 09:30:00 am,65.0
03-Feb-20 10:05:00 am,65.0
03-Feb-20 10:40:00 am,65.0
03-Feb-20 11:15:00 am,65.0
03-Feb-20 11:50:00 am,65.0
03-Feb-20 12:25:00 pm,65.0
03-Feb-20 01:00:00 pm,65.0
03-Feb-20 01:35:00 pm,65.0
03-Feb-20 02:10:00 pm,65.0
03-Feb-20 02:45:00 pm,62.2
03-Feb-20 03:20:00 pm,55.6
03-Feb-20 03:55:00 pm,55.0
03-Feb-20 04:30:00 pm,55.0
03-Feb-20 05:05:00 pm,55.0
03-Feb-20 05:40:00 pm,55.1
03-Feb-20 06:15:00 pm,61.3
03-Feb-20 06:50:00 pm,65.0
03-Feb-20 07:25:00 pm,65.0
03-Feb-20 08:00:00 pm,65.0
03-Feb-20 08:35:00 pm,65.0
03-Feb-20 09:10:00 pm,65.0
03-Feb-20 09:45:00 pm,65.0
03-Feb-20 10:20:00 pm,65.0
03-Feb-20 10:55:00 pm,65.0
03-Feb-20 11:30:00 pm,65.0
04-Feb-20 12:05:00 am,65.0
04-Feb-20 12:40:00 am,65.0
04-Feb-20 01:15:00 am,65.0
04-Feb-20 01:50:00 am,65.0
04-Feb-20 02:25:00 am,65.0
04-Feb-20 03:00:00 am,65.0
04-Feb-20 03:35:00 am,65.0
04-Feb-20 04:10:00 am,65.0
04-Feb-20 04:45:00 am,65.0
04-Feb-20 05:20:00 am,65.0
04-Feb-20 05:55:00 am,65.0
04-Feb-20 06:30:00 am,65.0
04-Feb-20 07:05:00 am,65.0
04-Feb-20 07:40:00 am,65.0
04-Feb-20 08:15:00 am,65.0
04-Feb-20 08:50:00 am,65.0
04-Feb-20 09:25:00 am,62.6
04-Feb-20 10:00:00 am,56.1
04-Feb-20 10:35:00 am,55.0
04-Feb-20 11:10:00 am,55.0
04-Feb-20 11:45:00 am,55.0
04-Feb-20 12:20:00 pm,55.6
04-Feb-20 12:55:00 pm,60.5
04-Feb-20 01:30:00 pm,65.0
04-Feb-20 02:05:00 pm,65.0
04-Feb-20 02:40:00 pm,63.7
04-Feb-20 03:15:00 pm,57.0
04-Feb-20 03:50:00 pm,56.9
04-Feb-20 04:25:00 pm,63.0
04-Feb-20 05:00:00 pm,65.0
04-Feb-20 05:35:00 pm,65.0
04-Feb-20 06:10:00 pm,65.0
04-Feb-20 06:45:00 pm,65.0
04-Feb-20 07:20:00 pm,65.0
04-Feb-20 07:55:00 pm,65.0
04-Feb-20 08:30:00 pm,65.0
04-Feb-20 09:05:00 pm,65.0
04-Feb-20 09:40:00 pm,65.0
04-Feb-20 10:15:00 pm,65.0
04-Feb-20 10:50:00 pm,65.0
04-Feb-20 11:25:00 pm,65.0
05-Feb-20 12:00:00 am,65.0
05-Feb-20 12:35:00 am,65.0
05-Feb-20 01:10:00 am,65.0
05-Feb-20 01:45:00 am,65.0
05-Feb-20 02:20:00 am,65.0
05-Feb-20 02:55:00 am,65.0
05-Feb-20 03:30:00 am,65.0
05-Feb-20 04:05:00 am,65.0
05-Feb-20 04:40:00 am,65.0
05-Feb-20 05:15:00 am,65.0
05-Feb-20 05:50:00 am,65.0
05-Feb-20 06:25:00 am,65.0
05-Feb-20 07:00:00 am,65.0
05-Feb-20 07:35:00 am,65.0
05-Feb-20 08:10:00 am,65.0
05-Feb-20 08:45:00 am,65.0
05-Feb-20 09:20:00 am,64.9
05-Feb-20 09:55:00 am,60.3
05-Feb-20 10:30:00 am,55.2
05-Feb-20 11:05:00 am,55.0
05-Feb-20 11:40:00 am,55.0
05-Feb-20 12:15:00 pm,55.0
05-Feb-20 12:50:00 pm,55.0
05-Feb-20 01:25:00 pm,55.0
05-Feb-20 02:00:00 pm,55.0
05-Feb-20 02:35:00 pm,55.0
05-Feb-20 03:10:00 pm,55.0
05-Feb-20 03:45:00 pm,56.8
05-Feb-20 04:20:00 pm,55.7
05-Feb-20 04:55:00 pm,60.8
05-Feb-20 05:30:00 pm,65.0
05-Feb-20 06:05:00 pm,65.0
05-Feb-20 06:40:00 pm,65.0
05-Feb-20 07:15:00 pm,65.0
05-Feb-20 07:50:00 pm,65.0
05-Feb-20 08:25:00 pm,65.0
05-Feb-20 09:00:00 pm,65.0
05-Feb-20 09:35:00 pm,65.0
05-Feb-20 10:10:00 pm,65.0
05-Feb-20 10:45:00 pm,65.0
05-Feb-20 11:20:00 pm,65.0
05-Feb-20 11:55:00 pm,65.0
06-Feb-20 12:30:00 am,65.0
06-Feb-20 01:05:00 am,65.0
06-Feb-20 01:40:00 am,65.0
06-Feb-20 02:15:00 am,65.0
06-Feb-20 02:50:00 am,65.0
06-Feb-20 03:25:00 am,65.0
06-Feb-20 04:00:00 am,65.0
06-Feb-20 04:35:00 am,65.0
06-Feb-20 05:10:00 am,65.0
06-Feb-20 05:45:00 am,65.0
06-Feb-20 06:20:00 am,65.0
06-Feb-20 06:55:00 am,65.0
06-Feb-20 07:30:00 am,65.0
06-Feb-20 08:05:00 am,65.0
06-Feb-20 08:40:00 am,65.0
06-Feb-20 09:15:00 am,65.0
06-Feb-20 09:50:00 am,65.0
06-Feb-20 10:25:00 am,65.0
06-Feb-20 11:00:00 am,65.0
06-Feb-20 11:35:00 am,65.0
06-Feb-20 12:10:00 pm,65.0
06-Feb-20 12:45:00 pm,65.0
06-Feb-20 01:20:00 pm,65.0
06-Feb-20 01:55:00 pm,65.0
06-Feb-20 02:30:00 pm,65.0
06-Feb-20 03:05:00 pm,65.0
06-Feb-20 03:40:00 pm,65.0
06-Feb-20 04:15:00 pm,65.0
06-Feb-20 04:50:00 pm,65.0
06-Feb-20 05:25:00 pm,62.3
06-Feb-20 06:00:00 pm,64.6
06-Feb-20 06:35:00 pm,65.0
06-Feb-20 07:10:00 pm,65.0
06-Feb-20 07:45:00 pm,65.0
06-Feb-20 08:20:00 pm,65.0
06-Feb-20 08:55:00 pm,65.0
06-Feb-20 09:30:00 pm,65.0
06-Feb-20 10:05:00 pm,65.0
06-Feb-20 10:40:00 pm,65.0
06-Feb-20 11:15:00 pm,65.0
06-Feb-20 11:50:00 pm,65.0
07-Feb-20 12:25:00 am,65.0
07-Feb-20 01:00:00 am,65.0
07-Feb-20 01:35:00 am,65.0
07-Feb-20 02:10:00 am,65.0
07-Feb-20 02:45:00 am,65.0
07-Feb-20 03:20:00 am,65.0
07-Feb-20 03:55:00 am,65.0
07-Feb-20 04:30:00 am,65.0
07-Feb-20 05:05:00 am,65.0
07-Feb-20 05:40:00 am,65.0
07-Feb-20 06:15:00 am,65.0
07-Feb-20 06:50:00 am,65.0
07-Feb-20 07:25:00 am,65.0
07-Feb-20 08:00:00 am,65.0
07-Feb-20 08:35:00 am,65.0
07-Feb-20 09:10:00 am,65.0
07-Feb-20 09:45:00 am,65.0
07-Feb-20 10:20:00 am,65.0
07-Feb-20 10:55:00 am,65.0
07-Feb-20 11:30:00 am,65.0
07-Feb-20 12:05:00 pm,65.0
07-Feb-20 12:40:00 pm,65.0
07-Feb-20 01:15:00 pm,65.0
07-Feb-20 01:50:00 pm,65.0
07-Feb-20 02:25:00 pm,64.6
07-Feb-20 03:00:00 pm,58.2
07-Feb-20 03:35:00 pm,55.0
07-Feb-20 04:10:00 pm,55.0
07-Feb-20 04:45:00 pm,55.0
07-Feb-20 05:20:00 pm,55.0
07-Feb-20 05:55:00 pm,58.3
07-Feb-20 06:30:00 pm,64.3
07-Feb-20 07:05:00 pm,65.0
07-Feb-20 07:40:00 pm,65.0
07-Feb-20 08:15:00 pm,65.0
07-Feb-20 08:50:00 pm,65.0
07-Feb-20 09:25:00 pm,65.0
07-Feb-20 10:00:00 pm,65.0
07-Feb-20 10:35:00 pm,65.0
07-Feb-20 11:10:00 pm,65.0
07-Feb-20 11:45:00 pm,65.0
08-Feb-20 12:20:00 am,65.0
08-Feb-20 12:55:00 am,65.0
08-Feb-20 01:30:00 am,65.0
08-Feb-20 02:05:00 am,65.0
08-Feb-20 02:40:00 am,65.0
08-Feb-20 03:15:00 am,65.0
08-Feb-20 03:50:00 am,65.0
08-Feb-20 04:25:00 am,65.0
08-Feb-20 05:00:00 am,65.0
08-Feb-20 05:35:00 am,65.0
08-Feb-20 06:10:00 am,65.0
08-Feb-20 06:45:00 am,65.0
08-Feb-20 07:20:00 am,65.0
08-Feb-20 07:55:00 am,65.0
08-Feb-20 08:30:00 am,65.0
08-Feb-20 09:05:00 am,65.0
08-Feb-20 09:40:00 am,65.0
08-Feb-20 10:15:00 am,65.0
08-Feb-20 10:50:00 am,65.0
08-Feb-20 11:25:00 am,65.0
08-Feb-20 12:00:00 pm,65.0
08-Feb-20 12:35:00 pm,65.0
08-Feb-20 01:10:00 pm,65.0
08-Feb-20 01:45:00 pm,65.0
08-Feb-20 02:20:00 pm,65.0
08-Feb-20 02:55:00 pm,65.0
08-Feb-20 03:30:00 pm,65.0
08-Feb-20 04:05:00 pm,65.0
08-Feb-20 04:40:00 pm,65.0
08-Feb-20 05:15:00 pm,65.0
08-Feb-20 05:50:00 pm,65.0
08-Feb-20 06:25:00 pm,65.0
08-Feb-20 07:00:00 pm,65.0
08-Feb-20 07:35:00 pm,65.0
08-Feb-20 08:10:00 pm,65.0
08-Feb-20 08:45:00 pm,65.0
08-Feb-20 09:20:00 pm,65.0
08-Feb-20 09:55:00 pm,65.0
08-Feb-20 10:30:00 pm,65.0
08-Feb-20 11:05:00 pm,65.0
08-Feb-20 11:40:00 pm,65.0
09-Feb-20 12:15:00 am,65.0
09-Feb-20 12:50:00 am,65.0
09-Feb-20 01:25:00 am,65.0
09-Feb-20 02:00:00 am,65.0
09-Feb-20 02:35:00 am,65.0
09-Feb-20 03:10:00 am,65.0
09-Feb-20 03:45:00 am,65.0
09-Feb-20 04:20:00 am,65.0
09-Feb-20 04:55:00 am,65.0
09-Feb-20 05:30:00 am,65.0
09-Feb-20 06:05:00 am,65.0
09-Feb-20 06:40:00 am,65.0
09-Feb-20 07:15:00 am,65.0
09-Feb-20 07:50:00 am,65.0
09-Feb-20 08:25:00 am,65.0
09-Feb-20 09:00:00 am,65.0
09-Feb-20 09:35:00 am,65.0
09-Feb-20 10:10:00 am,65.0
09-Feb-20 10:45:00 am,65.0
09-Feb-20 11:20:00 am,65.0
09-Feb-20 11:55:00 am,65.0
09-Feb-20 12:30:00 pm,65.0
09-Feb-20 01:05:00 pm,65.0
09-Feb-20 01:40:00 pm,65.0
09-Feb-20 02:15:00 pm,65.0
09-Feb-20 02:50:00 pm,65.0
09-Feb-20 03:25:00 pm,65.0
09-Feb-20 04:00:00 pm,65.0
09-Feb-20 04:35:00 pm,65.0
09-Feb-20 05:10:00 pm,65.0
09-Feb-20 05:45:00 pm,65.0
09-Feb-20 06:20:00 pm,65.0
09-Feb-20 06:55:00 pm,65.0
09-Feb-20 07:30:00 pm,65.0
09-Feb-20 08:05:00 pm,65.0
09-Feb-20 08:40:00 pm,65.0
09-Feb-20 09:15:00 pm,65.0
09-Feb-20 09:50:00 pm,65.0
09-Feb-20 10:25:00 pm,65.0
09-Feb-20 11:00:00 pm,65.0
09-Feb-20 11:35:00 pm,65.0
10-Feb-20 12:10:00 am,65.0
10-Feb-20 12:45:00 am,65.0
10-Feb-20 01:20:00 am,65.0
10-Feb-20 01:55:00 am,65.0
10-Feb-20 02:30:00 am,65.0
10-Feb-20 03:05:00 am,65.0
10-Feb-20 03:40:00 am,65.0
10-Feb-20 04:15:00 am,65.0
10-Feb-20 04:50:00 am,65.0
10-Feb-20 05:25:00 am,65.0
10-Feb-20 06:00:00 am,65.0
10-Feb-20 06:35:00 am,65.0
10-Feb-20 07:10:00 am,65.0
10-Feb-20 07:45:00 am,65.0
10-Feb-20 08:20:00 am,65.0
10-Feb-20 08:55:00 am,65.0
10-Feb-20 09:30:00 am,65.0
10-Feb-20 10:05:00 am,65.0
10-Feb-20 10:40:00 am,65.0
10-Feb-20 11:15:00 am,65.0
10-Feb-20 11:50:00 am,65.0
10-Feb-20 12:25:00 pm,65.0
10-Feb-20 01:00:00 pm,60.4
10-Feb-20 01:35:00 pm,55.0
10-Feb-20 02:10:00 pm,55.0
10-Feb-20 02:45:00 pm,55.0
10-Feb-20 03:20:00 pm,55.0
10-Feb-20 03:55:00 pm,55.0
10-Feb-20 04:30:00 pm,55.0
10-Feb-20 05:05:00 pm,55.0
10-Feb-20 05:40:00 pm,55.0
10-Feb-20 06:15:00 pm,60.8
10-Feb-20 06:50:00 pm,65.0
10-Feb-20 07:25:00 pm,65.0
10-Feb-20 08:00:00 pm,65.0
10-Feb-20 08:35:00 pm,65.0
10-Feb-20 09:10:00 pm,65.0
10-Feb-20 09:45:00 pm,65.0
10-Feb-20 10:20:00 pm,65.0
10-Feb-20 10:55:00 pm,65.0
10-Feb-20 11:30:00 pm,65.0
11-Feb-20 12:05:00 am,65.0
11-Feb-20 12:40:00 am,65.0
11-Feb-20 01:15:00 am,65.0
11-Feb-20 01:50:00 am,65.0
11-Feb-20 02:25:00 am,65.0
11-Feb-20 03:00:00 am,65.0
11-Feb-20 03:35:00 am,65.0
11-Feb-20 04:10:00 am,65.0
11-Feb-20 04:45:00 am,65.0
11-Feb-20 05:20:00 am,65.0
11-Feb-20 05:55:00 am,65.0
11-Feb-20 06:30:00 am,65.0
11-Feb-20 07:05:00 am,65.0
11-Feb-20 07:40:00 am,65.0
11-Feb-20 08:15:00 am,65.0
11-Feb-20 08:50:00 am,65.0
11-Feb-20 09:25:00 am,65.0
11-Feb-20 10:00:00 am,65.0
11-Feb-20 10:35:00 am,65.0
11-Feb-20 11:10:00 am,65.0
11-Feb-20 11:45:00 am,65.0
11-Feb-20 12:20:00 pm,65.0
11-Feb-20 12:55:00 pm,65.0
11-Feb-20 01:30:00 pm,64.7
11-Feb-20 02:05:00 pm,59.7
11-Feb-20 02:40:00 pm,55.0
11-Feb-20 03:15:00 pm,58.7
11-Feb-20 03:50:00 pm,64.9
11-Feb-20 04:25:00 pm,65.0
11-Feb-20 05:00:00 pm,65.0
11-Feb-20 05:35:00 pm,65.0
11-Feb-20 06:10:00 pm,65.0
11-Feb-20 06:45:00 pm,65.0
11-Feb-20 07:20:00 pm,65.0
11-Feb-20 07:55:00 pm,65.0
11-Feb-20 08:30:00 pm,65.0
11-Feb-20 09:05:00 pm,65.0
11-Feb-20 09:40:00 pm,65.0
11-Feb-20 10:15:00 pm,65.0
11-Feb-20 10:50:00 pm,65.0
11-Feb-20 11:25:00 pm,65.0
12-Feb-20 12:00:00 am,65.0
12-Feb-20 12:35:00 am,65.0
12-Feb-20 01:10:00 am,65.0
12-Feb-20 01:45:00 am,65.0
12-Feb-20 02:20:00 am,65.0
12-Feb-20 02:55:00 am,65.0
12-Feb-20 03:30:00 am,65.0
12-Feb-20 04:05:00 am,65.0
12-Feb-20 04:40:00 am,65.0
12-Feb-20 05:15:00 am,65.0
12-Feb-20 05:50:00 am,65.0
12-Feb-20 06:25:00 am,65.0
12-Feb-20 07:00:00 am,65.0
12-Feb-20 07:35:00 am,65.0
12-Feb-20 08:10:00 am,62.4
12-Feb-20 08:45:00 am,56.0
12-Feb-20 09:20:00 am,55.0
12-Feb-20 09:55:00 am,55.0
12-Feb-20 10:30:00 am,56.8
12-Feb-20 11:05:00 am,63.6
12-Feb-20 11:40:00 am,65.0
12-Feb-20 12:15:00 pm,65.0
12-Feb-20 12:50:00 pm,65.0
12-Feb-20 01:25:00 pm,64.3
12-Feb-20 02:00:00 pm,65.0
12-Feb-20 02:35:00 pm,63.4
12-Feb-20 03:10:00 pm,63.3
12-Feb-20 03:45:00 pm,65.0
12-Feb-20 04:20:00 pm,65.0
12-Feb-20 04:55:00 pm,65.0
12-Feb-20 05:30:00 pm,65.0
12-Feb-20 06:05:00 pm,65.0
12-Feb-20 06:40:00 pm,65.0
12-Feb-20 07:15:00 pm,65.0
12-Feb-20 07:50:00 pm,65.0
12-Feb-20 08:25:00 pm,65.0
12-Feb-20 09:00:00 pm,65.0
12-Feb-20 09:35:00 pm,65.0
12-Feb-20 10:10:00 pm,65.0
12-Feb-20 10:45:00 pm,65.0
12-Feb-20 11:20:00 pm,65.0
12-Feb-20 11:55:00 pm,65.0
13-Feb-20 12:30:00 am,65.0
13-Feb-20 01:05:00 am,65.0
13-Feb-20 01:40:00 am,65.0
13-Feb-20 02:15:00 am,65.0
13-Feb-20 02:50:00 am,65.0
13-Feb-20 03:25:00 am,65.0
13-Feb-20 04:00:00 am,65.0
13-Feb-20 04:35:00 am,65.0
13-Feb-20 05:10:00 am,65.0
13-Feb-20 05:45:00 am,65.0
13-Feb-20 06:20:00 am,65.0
13-Feb-20 06:55:00 am,65.0
13-Feb-20 07:30:00 am,65.0
13-Feb-20 08:05:00 am,65.0
13-Feb-20 08:40:00 am,65.0
13-Feb-20 09:15:00 am,65.0
13-Feb-20 09:50:00 am,65.0
13-Feb-20 10:25:00 am,65.0
13-Feb-20 11:00:00 am,65.0
13-Feb-20 11:35:00 am,65.0
13-Feb-20 12:10:00 pm,65.0
13-Feb-20 12:45:00 pm,65.0
13-Feb-20 01:20:00 pm,65.0
13-Feb-20 01:55:00 pm,65.0
13-Feb-20 02:30:00 pm,65.0
13-Feb-20 03:05:00 pm,65.0
13-Feb-20 03:40:00 pm,65.0
13-Feb-20 04:15:00 pm,65.0
13-Feb-20 04:50:00 pm,61.0
13-Feb-20 05:25:00 pm,55.8
13-Feb-20 06:00:00 pm,57.9
13-Feb-20 06:35:00 pm,64.4
13-Feb-20 07:10:00 pm,65.0
13-Feb-20 07:45:00 pm,65.0
13-Feb-20 08:20:00 pm,65.0
13-Feb-20 08:55:00 pm,65.0
13-Feb-20 09:30:00 pm,65.0
13-Feb-20 10:05:00 pm,65.0
13-Feb-20 10:40:00 pm,65.0
13-Feb-20 11:15:00 pm,65.0
13-Feb-20 11:50:00 pm,65.0
14-Feb-20 12:25:00 am,65.0
14-Feb-20 01:00:00 am,65.0
14-Feb-20 01:35:00 am,65.0
14-Feb-20 02:10:00 am,65.0
14-Feb-20 02:45:00 am,65.0
14-Feb-20 03:20:00 am,65.0
14-Feb-20 03:55:00 am,65.0
14-Feb-20 04:30:00 am,65.0
14-Feb-20 05:05:00 am,65.0
14-Feb-20 05:40:00 am,65.0
14-Feb-20 06:15:00 am,65.0
14-Feb-20 06:50:00 am,65.0
14-Feb-20 07:25:00 am,65.0
14-Feb-20 08:00:00 am,65.0
14-Feb-20 08:35:00 am,65.0
14-Feb-20 09:10:00 am,63.6
14-Feb-20 09:45:00 am,56.8
14-Feb-20 10:20:00 am,55.0
14-Feb-20 10:55:00 am,55.0
14-Feb-20 11:30:00 am,55.0
14-Feb-20 12:05:00 pm,55.0
14-Feb-20 12:40:00 pm,58.7
14-Feb-20 01:15:00 pm,64.4
14-Feb-20 01:50:00 pm,62.1
14-Feb-20 02:25:00 pm,56.4
14-Feb-20 03:00:00 pm,60.7
14-Feb-20 03:35:00 pm,65.0
14-Feb-20 04:10:00 pm,65.0
14-Feb-20 04:45:00 pm,65.0
14-Feb-20 05:20:00 pm,65.0
14-Feb-20 05:55:00 pm,65.0
14-Feb-20 06:30:00 pm,65.0
14-Feb-20 07:05:00 pm,65.0
14-Feb-20 07:40:00 pm,65.0
14-Feb-20 08:15:00 pm,65.0
14-Feb-20 08:50:00 pm,65.0
14-Feb-20 09:25:00 pm,65.0
14-Feb-20 10:00:00 pm,65.0
14-Feb-20 10:35:00 pm,65.0
14-Feb-20 11:10:00 pm,65.0
14-Feb-20 11:45:00 pm,65.0
15-Feb-20 12:20:00 am,65.0
15-Feb-20 12:55:00 am,65.0
15-Feb-20 01:30:00 am,65.0
15-Feb-20 02:05:00 am,65.0
15-Feb-20 02:40:00 am,65.0
15-Feb-20 03:15:00 am,65.0
15-Feb-20 03:50:00 am,65.0
15-Feb-20 04:25:00 am,65.0
15-Feb-20 05:00:00 am,65.0
15-Feb-20 05:35:00 am,65.0
15-Feb-20 06:10:00 am,65.0
15-Feb-20 06:45:00 am,65.0
15-Feb-20 07:20:00 am,65.0
