Timestamp,RTU_1 OutdoorTemp(°F)
31-Jan-20 05:05:00 am,54.7
31-Jan-20 05:40:00 am,54.8
31-Jan-20 06:15:00 am,54.4
31-Jan-20 06:50:00 am,54.4
31-Jan-20 07:25:00 am,54.8
31-Jan-20 08:00:00 am,54.7
31-Jan-20 08:35:00 am,54.4
31-Jan-20 09:10:00 am,54.5
31-Jan-20 09:45:00 am,55.1
31-Jan-20 10:20:00 am,55.6
31-Jan-20 10:55:00 am,56.3
31-Jan-20 11:30:00 am,57.7
31-Jan-20 12:05:00 pm,59.0
31-Jan-20 12:40:00 pm,58.2
31-Jan-20 01:15:00 pm,58.0
31-Jan-20 01:50:00 pm,58.2
31-Jan-20 02:25:00 pm,57.8
31-Jan-20 03:00:00 pm,57.6
31-Jan-20 03:35:00 pm,57.9
31-Jan-20 04:10:00 pm,58.1
31-Jan-20 04:45:00 pm,58.5
31-Jan-20 05:20:00 pm,58.5
31-Jan-20 05:55:00 pm,58.2
31-Jan-20 06:30:00 pm,58.2
31-Jan-20 07:05:00 pm,58.1
31-Jan-20 07:40:00 pm,58.9
31-Jan-20 08:15:00 pm,59.3
31-Jan-20 08:50:00 pm,59.5
31-Jan-20 09:25:00 pm,58.5
31-Jan-20 10:00:00 pm,56.6
31-Jan-20 10:35:00 pm,56.2
31-Jan-20 11:10:00 pm,55.9
31-Jan-20 11:45:00 pm,55.8
01-Feb-20 12:20:00 am,55.7
01-Feb-20 12:55:00 am,55.3
01-Feb-20 01:30:00 am,54.6
01-Feb-20 02:05:00 am,54.4
01-Feb-20 02:40:00 am,54.4
01-Feb-20 03:15:00 am,54.2
01-Feb-20 03:50:00 am,54.2
01-Feb-20 04:25:00 am,54.2
01-Feb-20 05:00:00 am,54.2
01-Feb-20 05:35:00 am,54.0
01-Feb-20 06:10:00 am,54.0
01-Feb-20 06:45:00 am,53.7
01-Feb-20 07:20:00 am,53.9
01-Feb-20 07:55:00 am,53.5
01-Feb-20 08:30:00 am,53.5
01-Feb-20 09:05:00 am,53.4
01-Feb-20 09:40:00 am,50.6
01-Feb-20 10:15:00 am,49.5
01-Feb-20 10:50:00 am,48.7
01-Feb-20 11:25:00 am,48.4
01-Feb-20 12:00:00 pm,48.6
01-Feb-20 12:35:00 pm,48.9
01-Feb-20 01:10:00 pm,48.0
01-Feb-20 01:45:00 pm,46.0
01-Feb-20 02:20:00 pm,45.0
01-Feb-20 02:55:00 pm,44.0
01-Feb-20 03:30:00 pm,42.7
01-Feb-20 04:05:00 pm,41.9
01-Feb-20 04:40:00 pm,41.4
01-Feb-20 05:15:00 pm,40.9
01-Feb-20 05:50:00 pm,39.9
01-Feb-20 06:25:00 pm,38.9
01-Feb-20 07:00:00 pm,38.2
01-Feb-20 07:35:00 pm,38.1
01-Feb-20 08:10:00 pm,38.6
01-Feb-20 08:45:00 pm,38.5
01-Feb-20 09:20:00 pm,38.4
01-Feb-20 09:55:00 pm,38.8
01-Feb-20 10:30:00 pm,38.2
01-Feb-20 11:05:00 pm,37.7
01-Feb-20 11:40:00 pm,38.3
02-Feb-20 12:15:00 am,39.1
02-Feb-20 12:50:00 am,38.0
02-Feb-20 01:25:00 am,37.4
02-Feb-20 02:00:00 am,37.3
02-Feb-20 02:35:00 am,36.7
02-Feb-20 03:10:00 am,36.2
02-Feb-20 03:45:00 am,36.6
02-Feb-20 04:20:00 am,37.1
02-Feb-20 04:55:00 am,37.3
02-Feb-20 05:30:00 am,37.1
02-Feb-20 06:05:00 am,38.1
02-Feb-20 06:40:00 am,36.8
02-Feb-20 07:15:00 am,36.1
02-Feb-20 07:50:00 am,35.5
02-Feb-20 08:25:00 am,35.7
02-Feb-20 09:00:00 am,37.7
02-Feb-20 09:35:00 am,39.9
02-Feb-20 10:10:00 am,41.7
02-Feb-20 10:45:00 am,46.5
02-Feb-20 11:20:00 am,48.6
02-Feb-20 11:55:00 am,50.0
02-Feb-20 12:30:00 pm,50.7
02-Feb-20 01:05:00 pm,51.9
02-Feb-20 01:40:00 pm,51.7
02-Feb-20 02:15:00 pm,51.8
02-Feb-20 02:50:00 pm,50.4
02-Feb-20 03:25:00 pm,48.5
02-Feb-20 04:00:00 pm,47.0
02-Feb-20 04:35:00 pm,44.0
02-Feb-20 05:10:00 pm,41.5
02-Feb-20 05:45:00 pm,39.5
02-Feb-20 06:20:00 pm,38.6
02-Feb-20 06:55:00 pm,37.9
02-Feb-20 07:30:00 pm,37.3
02-Feb-20 08:05:00 pm,36.9
02-Feb-20 08:40:00 pm,37.0
02-Feb-20 09:15:00 pm,37.4
02-Feb-20 09:50:00 pm,38.8
02-Feb-20 10:25:00 pm,39.1
02-Feb-20 11:00:00 pm,39.3
02-Feb-20 11:35:00 pm,39.2
03-Feb-20 12:10:00 am,39.2
03-Feb-20 12:45:00 am,39.5
03-Feb-20 01:20:00 am,39.7
03-Feb-20 01:55:00 am,39.2
03-Feb-20 02:30:00 am,39.0
03-Feb-20 03:05:00 am,38.8
03-Feb-20 03:40:00 am,38.8
03-Feb-20 04:15:00 am,38.5
03-Feb-20 04:50:00 am,38.4
03-Feb-20 05:25:00 am,38.7
03-Feb-20 06:00:00 am,38.1
03-Feb-20 06:35:00 am,37.7
03-Feb-20 07:10:00 am,37.4
03-Feb-20 07:45:00 am,36.7
03-Feb-20 08:20:00 am,37.3
03-Feb-20 08:55:00 am,39.1
03-Feb-20 09:30:00 am,39.9
03-Feb-20 10:05:00 am,39.8
03-Feb-20 10:40:00 am,40.8
03-Feb-20 11:15:00 am,41.8
03-Feb-20 11:50:00 am,41.5
03-Feb-20 12:25:00 pm,41.4
03-Feb-20 01:00:00 pm,42.6
03-Feb-20 01:35:00 pm,46.2
03-Feb-20 02:10:00 pm,45.5
03-Feb-20 02:45:00 pm,45.1
03-Feb-20 03:20:00 pm,42.7
03-Feb-20 03:55:00 pm,42.7
03-Feb-20 04:30:00 pm,40.4
03-Feb-20 05:05:00 pm,38.7
03-Feb-20 05:40:00 pm,37.0
03-Feb-20 06:15:00 pm,38.5
03-Feb-20 06:50:00 pm,37.4
03-Feb-20 07:25:00 pm,37.6
03-Feb-20 08:00:00 pm,37.9
03-Feb-20 08:35:00 pm,37.4
03-Feb-20 09:10:00 pm,36.9
03-Feb-20 09:45:00 pm,43.7
03-Feb-20 10:20:00 pm,51.4
03-Feb-20 10:55:00 pm,36.5
03-Feb-20 11:30:00 pm,35.9
04-Feb-20 12:05:00 am,35.7
04-Feb-20 12:40:00 am,35.0
04-Feb-20 01:15:00 am,34.2
04-Feb-20 01:50:00 am,33.8
04-Feb-20 02:25:00 am,34.4
04-Feb-20 03:00:00 am,34.2
04-Feb-20 03:35:00 am,34.2
04-Feb-20 04:10:00 am,34.6
04-Feb-20 04:45:00 am,35.4
04-Feb-20 05:20:00 am,35.8
04-Feb-20 05:55:00 am,35.9
04-Feb-20 06:30:00 am,35.3
04-Feb-20 07:05:00 am,35.3
04-Feb-20 07:40:00 am,35.5
04-Feb-20 08:15:00 am,36.2
04-Feb-20 08:50:00 am,37.4
04-Feb-20 09:25:00 am,38.6
04-Feb-20 10:00:00 am,39.2
04-Feb-20 10:35:00 am,38.4
04-Feb-20 11:10:00 am,37.2
04-Feb-20 11:45:00 am,36.9
04-Feb-20 12:20:00 pm,36.7
04-Feb-20 12:55:00 pm,36.7
04-Feb-20 01:30:00 pm,37.5
04-Feb-20 02:05:00 pm,38.1
04-Feb-20 02:40:00 pm,39.0
04-Feb-20 03:15:00 pm,39.5
04-Feb-20 03:50:00 pm,40.0
04-Feb-20 04:25:00 pm,40.0
04-Feb-20 05:00:00 pm,40.3
04-Feb-20 05:35:00 pm,40.2
04-Feb-20 06:10:00 pm,54.0
04-Feb-20 06:45:00 pm,41.9
04-Feb-20 07:20:00 pm,41.7
04-Feb-20 07:55:00 pm,41.6
04-Feb-20 08:30:00 pm,41.9
04-Feb-20 09:05:00 pm,42.0
04-Feb-20 09:40:00 pm,42.4
04-Feb-20 10:15:00 pm,54.3
04-Feb-20 10:50:00 pm,44.1
04-Feb-20 11:25:00 pm,43.2
05-Feb-20 12:00:00 am,43.4
05-Feb-20 12:35:00 am,43.7
05-Feb-20 01:10:00 am,43.7
05-Feb-20 01:45:00 am,44.0
05-Feb-20 02:20:00 am,44.6
05-Feb-20 02:55:00 am,44.9
05-Feb-20 03:30:00 am,45.0
05-Feb-20 04:05:00 am,45.3
05-Feb-20 04:40:00 am,45.6
05-Feb-20 05:15:00 am,45.9
05-Feb-20 05:50:00 am,45.7
05-Feb-20 06:25:00 am,45.5
05-Feb-20 07:00:00 am,45.9
05-Feb-20 07:35:00 am,46.2
05-Feb-20 08:10:00 am,46.7
05-Feb-20 08:45:00 am,47.1
05-Feb-20 09:20:00 am,47.4
05-Feb-20 09:55:00 am,47.7
05-Feb-20 10:30:00 am,48.0
05-Feb-20 11:05:00 am,47.9
05-Feb-20 11:40:00 am,48.2
05-Feb-20 12:15:00 pm,48.4
05-Feb-20 12:50:00 pm,48.5
05-Feb-20 01:25:00 pm,49.2
05-Feb-20 02:00:00 pm,48.9
05-Feb-20 02:35:00 pm,49.3
05-Feb-20 03:10:00 pm,49.1
05-Feb-20 03:45:00 pm,49.7
05-Feb-20 04:20:00 pm,49.7
05-Feb-20 04:55:00 pm,50.1
05-Feb-20 05:30:00 pm,50.4
05-Feb-20 06:05:00 pm,52.8
05-Feb-20 06:40:00 pm,52.2
05-Feb-20 07:15:00 pm,52.0
05-Feb-20 07:50:00 pm,51.9
05-Feb-20 08:25:00 pm,51.4
05-Feb-20 09:00:00 pm,51.1
05-Feb-20 09:35:00 pm,51.1
05-Feb-20 10:10:00 pm,51.0
05-Feb-20 10:45:00 pm,51.2
05-Feb-20 11:20:00 pm,51.3
05-Feb-20 11:55:00 pm,51.4
06-Feb-20 12:30:00 am,51.6
06-Feb-20 01:05:00 am,51.5
06-Feb-20 01:40:00 am,50.8
06-Feb-20 02:15:00 am,50.2
06-Feb-20 02:50:00 am,50.0
06-Feb-20 03:25:00 am,49.8
06-Feb-20 04:00:00 am,49.2
06-Feb-20 04:35:00 am,49.4
06-Feb-20 05:10:00 am,49.4
06-Feb-20 05:45:00 am,48.9
06-Feb-20 06:20:00 am,47.7
06-Feb-20 06:55:00 am,47.7
06-Feb-20 07:30:00 am,47.8
06-Feb-20 08:05:00 am,48.4
06-Feb-20 08:40:00 am,48.5
06-Feb-20 09:15:00 am,48.6
06-Feb-20 09:50:00 am,49.1
06-Feb-20 10:25:00 am,48.6
06-Feb-20 11:00:00 am,47.9
06-Feb-20 11:35:00 am,47.5
06-Feb-20 12:10:00 pm,47.7
06-Feb-20 12:45:00 pm,47.0
06-Feb-20 01:20:00 pm,47.0
06-Feb-20 01:55:00 pm,47.5
06-Feb-20 02:30:00 pm,47.6
06-Feb-20 03:05:00 pm,47.6
06-Feb-20 03:40:00 pm,47.6
06-Feb-20 04:15:00 pm,47.4
06-Feb-20 04:50:00 pm,46.9
06-Feb-20 05:25:00 pm,46.2
06-Feb-20 06:00:00 pm,48.0
06-Feb-20 06:35:00 pm,48.2
06-Feb-20 07:10:00 pm,48.4
06-Feb-20 07:45:00 pm,48.1
06-Feb-20 08:20:00 pm,47.9
06-Feb-20 08:55:00 pm,47.8
06-Feb-20 09:30:00 pm,48.0
06-Feb-20 10:05:00 pm,48.1
06-Feb-20 10:40:00 pm,48.0
06-Feb-20 11:15:00 pm,48.0
06-Feb-20 11:50:00 pm,47.8
07-Feb-20 12:25:00 am,47.7
07-Feb-20 01:00:00 am,47.8
07-Feb-20 01:35:00 am,47.5
07-Feb-20 02:10:00 am,47.4
07-Feb-20 02:45:00 am,47.2
07-Feb-20 03:20:00 am,47.0
07-Feb-20 03:55:00 am,46.8
07-Feb-20 04:30:00 am,46.5
07-Feb-20 05:05:00 am,46.8
07-Feb-20 05:40:00 am,46.9
07-Feb-20 06:15:00 am,45.0
07-Feb-20 06:50:00 am,45.1
07-Feb-20 07:25:00 am,45.6
07-Feb-20 08:00:00 am,47.5
07-Feb-20 08:35:00 am,49.0
07-Feb-20 09:10:00 am,50.6
07-Feb-20 09:45:00 am,52.0
07-Feb-20 10:20:00 am,52.8
07-Feb-20 10:55:00 am,53.3
07-Feb-20 11:30:00 am,53.7
07-Feb-20 12:05:00 pm,54.3
07-Feb-20 12:40:00 pm,55.0
07-Feb-20 01:15:00 pm,56.3
07-Feb-20 01:50:00 pm,55.6
07-Feb-20 02:25:00 pm,54.5
07-Feb-20 03:00:00 pm,51.1
07-Feb-20 03:35:00 pm,50.6
07-Feb-20 04:10:00 pm,52.5
07-Feb-20 04:45:00 pm,51.8
07-Feb-20 05:20:00 pm,51.0
07-Feb-20 05:55:00 pm,50.7
07-Feb-20 06:30:00 pm,51.0
07-Feb-20 07:05:00 pm,49.4
07-Feb-20 07:40:00 pm,49.9
07-Feb-20 08:15:00 pm,49.8
07-Feb-20 08:50:00 pm,49.8
07-Feb-20 09:25:00 pm,49.7
07-Feb-20 10:00:00 pm,49.1
07-Feb-20 10:35:00 pm,48.7
07-Feb-20 11:10:00 pm,48.7
07-Feb-20 11:45:00 pm,49.1
08-Feb-20 12:20:00 am,48.9
08-Feb-20 12:55:00 am,48.7
08-Feb-20 01:30:00 am,48.6
08-Feb-20 02:05:00 am,48.8
08-Feb-20 02:40:00 am,49.7
08-Feb-20 03:15:00 am,50.1
08-Feb-20 03:50:00 am,49.8
08-Feb-20 04:25:00 am,47.1
08-Feb-20 05:00:00 am,45.5
08-Feb-20 05:35:00 am,44.5
08-Feb-20 06:10:00 am,43.9
08-Feb-20 06:45:00 am,44.0
08-Feb-20 07:20:00 am,44.4
08-Feb-20 07:55:00 am,44.6
08-Feb-20 08:30:00 am,45.5
08-Feb-20 09:05:00 am,46.2
08-Feb-20 09:40:00 am,47.6
08-Feb-20 10:15:00 am,49.6
08-Feb-20 10:50:00 am,51.1
08-Feb-20 11:25:00 am,46.7
08-Feb-20 12:00:00 pm,45.8
08-Feb-20 12:35:00 pm,46.5
08-Feb-20 01:10:00 pm,46.3
08-Feb-20 01:45:00 pm,48.3
08-Feb-20 02:20:00 pm,50.2
08-Feb-20 02:55:00 pm,49.6
08-Feb-20 03:30:00 pm,49.7
08-Feb-20 04:05:00 pm,48.2
08-Feb-20 04:40:00 pm,47.5
08-Feb-20 05:15:00 pm,45.4
08-Feb-20 05:50:00 pm,43.8
08-Feb-20 06:25:00 pm,44.3
08-Feb-20 07:00:00 pm,44.5
08-Feb-20 07:35:00 pm,44.6
08-Feb-20 08:10:00 pm,44.7
08-Feb-20 08:45:00 pm,44.3
08-Feb-20 09:20:00 pm,42.7
08-Feb-20 09:55:00 pm,42.8
08-Feb-20 10:30:00 pm,43.5
08-Feb-20 11:05:00 pm,42.7
08-Feb-20 11:40:00 pm,41.9
09-Feb-20 12:15:00 am,41.2
09-Feb-20 12:50:00 am,42.1
09-Feb-20 01:25:00 am,41.7
09-Feb-20 02:00:00 am,41.1
09-Feb-20 02:35:00 am,40.1
09-Feb-20 03:10:00 am,39.1
09-Feb-20 03:45:00 am,38.1
09-Feb-20 04:20:00 am,38.2
09-Feb-20 04:55:00 am,53.3
09-Feb-20 05:30:00 am,38.3
09-Feb-20 06:05:00 am,37.7
09-Feb-20 06:40:00 am,37.5
09-Feb-20 07:15:00 am,37.2
09-Feb-20 07:50:00 am,37.4
09-Feb-20 08:25:00 am,39.2
09-Feb-20 09:00:00 am,41.5
09-Feb-20 09:35:00 am,43.3
09-Feb-20 10:10:00 am,44.0
09-Feb-20 10:45:00 am,47.2
09-Feb-20 11:20:00 am,50.8
09-Feb-20 11:55:00 am,51.7
09-Feb-20 12:30:00 pm,55.2
09-Feb-20 01:05:00 pm,55.9
09-Feb-20 01:40:00 pm,55.5
09-Feb-20 02:15:00 pm,52.7
09-Feb-20 02:50:00 pm,52.8
09-Feb-20 03:25:00 pm,52.0
09-Feb-20 04:00:00 pm,51.6
09-Feb-20 04:35:00 pm,50.0
09-Feb-20 05:10:00 pm,47.2
09-Feb-20 05:45:00 pm,57.4
09-Feb-20 06:20:00 pm,45.7
09-Feb-20 06:55:00 pm,42.8
09-Feb-20 07:30:00 pm,41.3
09-Feb-20 08:05:00 pm,41.1
09-Feb-20 08:40:00 pm,40.7
09-Feb-20 09:15:00 pm,40.2
09-Feb-20 09:50:00 pm,39.5
09-Feb-20 10:25:00 pm,39.3
09-Feb-20 11:00:00 pm,39.1
09-Feb-20 11:35:00 pm,39.7
10-Feb-20 12:10:00 am,39.5
10-Feb-20 12:45:00 am,39.7
10-Feb-20 01:20:00 am,40.3
10-Feb-20 01:55:00 am,40.7
10-Feb-20 02:30:00 am,40.8
10-Feb-20 03:05:00 am,40.8
10-Feb-20 03:40:00 am,40.8
10-Feb-20 04:15:00 am,40.9
10-Feb-20 04:50:00 am,41.4
10-Feb-20 05:25:00 am,41.6
10-Feb-20 06:00:00 am,40.7
10-Feb-20 06:35:00 am,40.4
10-Feb-20 07:10:00 am,39.8
10-Feb-20 07:45:00 am,40.0
10-Feb-20 08:20:00 am,41.8
10-Feb-20 08:55:00 am,42.7
10-Feb-20 09:30:00 am,43.5
10-Feb-20 10:05:00 am,45.9
10-Feb-20 10:40:00 am,46.8
10-Feb-20 11:15:00 am,48.0
10-Feb-20 11:50:00 am,50.1
10-Feb-20 12:25:00 pm,51.6
10-Feb-20 01:00:00 pm,51.9
10-Feb-20 01:35:00 pm,51.3
10-Feb-20 02:10:00 pm,51.7
10-Feb-20 02:45:00 pm,51.8
10-Feb-20 03:20:00 pm,50.5
10-Feb-20 03:55:00 pm,50.4
10-Feb-20 04:30:00 pm,49.1
10-Feb-20 05:05:00 pm,47.0
10-Feb-20 05:40:00 pm,44.7
10-Feb-20 06:15:00 pm,45.8
10-Feb-20 06:50:00 pm,44.3
10-Feb-20 07:25:00 pm,43.3
10-Feb-20 08:00:00 pm,42.6
10-Feb-20 08:35:00 pm,41.9
10-Feb-20 09:10:00 pm,40.7
10-Feb-20 09:45:00 pm,39.8
10-Feb-20 10:20:00 pm,39.3
10-Feb-20 10:55:00 pm,39.1
10-Feb-20 11:30:00 pm,39.6
11-Feb-20 12:05:00 am,40.1
11-Feb-20 12:40:00 am,40.0
11-Feb-20 01:15:00 am,39.9
11-Feb-20 01:50:00 am,39.9
11-Feb-20 02:25:00 am,39.7
11-Feb-20 03:00:00 am,55.4
11-Feb-20 03:35:00 am,40.1
11-Feb-20 04:10:00 am,39.5
11-Feb-20 04:45:00 am,39.2
11-Feb-20 05:20:00 am,39.1
11-Feb-20 05:55:00 am,38.9
11-Feb-20 06:30:00 am,38.8
11-Feb-20 07:05:00 am,40.1
11-Feb-20 07:40:00 am,41.4
11-Feb-20 08:15:00 am,42.8
11-Feb-20 08:50:00 am,43.0
11-Feb-20 09:25:00 am,44.0
11-Feb-20 10:00:00 am,43.8
11-Feb-20 10:35:00 am,44.7
11-Feb-20 11:10:00 am,44.6
11-Feb-20 11:45:00 am,45.9
11-Feb-20 12:20:00 pm,47.8
11-Feb-20 12:55:00 pm,47.8
11-Feb-20 01:30:00 pm,47.8
11-Feb-20 02:05:00 pm,48.0
11-Feb-20 02:40:00 pm,47.5
11-Feb-20 03:15:00 pm,46.9
11-Feb-20 03:50:00 pm,47.3
11-Feb-20 04:25:00 pm,46.7
11-Feb-20 05:00:00 pm,46.7
11-Feb-20 05:35:00 pm,46.7
11-Feb-20 06:10:00 pm,48.8
11-Feb-20 06:45:00 pm,47.9
11-Feb-20 07:20:00 pm,46.8
11-Feb-20 07:55:00 pm,46.0
11-Feb-20 08:30:00 pm,47.2
11-Feb-20 09:05:00 pm,47.2
11-Feb-20 09:40:00 pm,47.5
11-Feb-20 10:15:00 pm,47.5
11-Feb-20 10:50:00 pm,47.8
11-Feb-20 11:25:00 pm,47.2
12-Feb-20 12:00:00 am,46.7
12-Feb-20 12:35:00 am,46.4
12-Feb-20 01:10:00 am,46.5
12-Feb-20 01:45:00 am,46.5
12-Feb-20 02:20:00 am,46.4
12-Feb-20 02:55:00 am,46.2
12-Feb-20 03:30:00 am,46.0
12-Feb-20 04:05:00 am,45.7
12-Feb-20 04:40:00 am,45.6
12-Feb-20 05:15:00 am,45.5
12-Feb-20 05:50:00 am,44.6
12-Feb-20 06:25:00 am,43.4
12-Feb-20 07:00:00 am,42.7
12-Feb-20 07:35:00 am,43.1
12-Feb-20 08:10:00 am,44.3
12-Feb-20 08:45:00 am,45.8
12-Feb-20 09:20:00 am,46.3
12-Feb-20 09:55:00 am,46.2
12-Feb-20 10:30:00 am,47.3
12-Feb-20 11:05:00 am,48.1
12-Feb-20 11:40:00 am,49.9
12-Feb-20 12:15:00 pm,50.0
12-Feb-20 12:50:00 pm,49.6
12-Feb-20 01:25:00 pm,49.9
12-Feb-20 02:00:00 pm,50.1
12-Feb-20 02:35:00 pm,50.0
12-Feb-20 03:10:00 pm,49.9
12-Feb-20 03:45:00 pm,49.9
12-Feb-20 04:20:00 pm,49.0
12-Feb-20 04:55:00 pm,48.2
12-Feb-20 05:30:00 pm,47.2
12-Feb-20 06:05:00 pm,49.7
12-Feb-20 06:40:00 pm,48.6
12-Feb-20 07:15:00 pm,47.9
12-Feb-20 07:50:00 pm,47.5
12-Feb-20 08:25:00 pm,47.2
12-Feb-20 09:00:00 pm,46.7
12-Feb-20 09:35:00 pm,46.6
12-Feb-20 10:10:00 pm,65.6
12-Feb-20 10:45:00 pm,47.5
12-Feb-20 11:20:00 pm,44.3
12-Feb-20 11:55:00 pm,44.9
13-Feb-20 12:30:00 am,45.1
13-Feb-20 01:05:00 am,45.3
13-Feb-20 01:40:00 am,45.0
13-Feb-20 02:15:00 am,44.9
13-Feb-20 02:50:00 am,44.6
13-Feb-20 03:25:00 am,44.7
13-Feb-20 04:00:00 am,42.8
13-Feb-20 04:35:00 am,42.8
13-Feb-20 05:10:00 am,43.0
13-Feb-20 05:45:00 am,41.9
13-Feb-20 06:20:00 am,42.5
13-Feb-20 06:55:00 am,42.7
13-Feb-20 07:30:00 am,43.2
13-Feb-20 08:05:00 am,43.3
13-Feb-20 08:40:00 am,43.9
13-Feb-20 09:15:00 am,43.2
13-Feb-20 09:50:00 am,44.1
13-Feb-20 10:25:00 am,44.5
13-Feb-20 11:00:00 am,45.4
13-Feb-20 11:35:00 am,46.8
13-Feb-20 12:10:00 pm,47.9
13-Feb-20 12:45:00 pm,48.0
13-Feb-20 01:20:00 pm,47.7
13-Feb-20 01:55:00 pm,48.7
13-Feb-20 02:30:00 pm,49.0
13-Feb-20 03:05:00 pm,48.7
13-Feb-20 03:40:00 pm,49.1
13-Feb-20 04:15:00 pm,42.8
13-Feb-20 04:50:00 pm,42.4
13-Feb-20 05:25:00 pm,42.7
13-Feb-20 06:00:00 pm,44.2
13-Feb-20 06:35:00 pm,44.3
13-Feb-20 07:10:00 pm,44.0
13-Feb-20 07:45:00 pm,44.2
13-Feb-20 08:20:00 pm,44.1
13-Feb-20 08:55:00 pm,44.0
13-Feb-20 09:30:00 pm,44.4
13-Feb-20 10:05:00 pm,45.3
13-Feb-20 10:40:00 pm,45.7
13-Feb-20 11:15:00 pm,46.0
13-Feb-20 11:50:00 pm,46.3
14-Feb-20 12:25:00 am,46.2
14-Feb-20 01:00:00 am,46.1
14-Feb-20 01:35:00 am,45.8
14-Feb-20 02:10:00 am,45.9
14-Feb-20 02:45:00 am,45.6
14-Feb-20 03:20:00 am,45.4
14-Feb-20 03:55:00 am,45.3
14-Feb-20 04:30:00 am,46.0
14-Feb-20 05:05:00 am,46.2
14-Feb-20 05:40:00 am,46.6
14-Feb-20 06:15:00 am,44.3
14-Feb-20 06:50:00 am,45.3
14-Feb-20 07:25:00 am,44.7
14-Feb-20 08:00:00 am,45.0
14-Feb-20 08:35:00 am,44.6
14-Feb-20 09:10:00 am,45.1
14-Feb-20 09:45:00 am,45.4
14-Feb-20 10:20:00 am,46.2
14-Feb-20 10:55:00 am,46.8
14-Feb-20 11:30:00 am,49.6
14-Feb-20 12:05:00 pm,50.0
14-Feb-20 12:40:00 pm,50.7
14-Feb-20 01:15:00 pm,53.2
14-Feb-20 01:50:00 pm,54.3
14-Feb-20 02:25:00 pm,51.6
14-Feb-20 03:00:00 pm,51.1
14-Feb-20 03:35:00 pm,51.3
14-Feb-20 04:10:00 pm,50.6
14-Feb-20 04:45:00 pm,49.9
14-Feb-20 05:20:00 pm,48.4
14-Feb-20 05:55:00 pm,49.4
14-Feb-20 06:30:00 pm,49.9
14-Feb-20 07:05:00 pm,49.1
14-Feb-20 07:40:00 pm,49.0
14-Feb-20 08:15:00 pm,48.5
14-Feb-20 08:50:00 pm,46.1
14-Feb-20 09:25:00 pm,45.0
14-Feb-20 10:00:00 pm,45.0
14-Feb-20 10:35:00 pm,44.4
14-Feb-20 11:10:00 pm,44.1
14-Feb-20 11:45:00 pm,43.7
15-Feb-20 12:20:00 am,43.7
15-Feb-20 12:55:00 am,44.0
15-Feb-20 01:30:00 am,44.1
15-Feb-20 02:05:00 am,44.5
15-Feb-20 02:40:00 am,44.1
15-Feb-20 03:15:00 am,44.2
15-Feb-20 03:50:00 am,44.8
15-Feb-20 04:25:00 am,44.6
15-Feb-20 05:00:00 am,45.4
15-Feb-20 05:35:00 am,45.3
15-Feb-20 06:10:00 am,45.1
15-Feb-20 06:45:00 am,45.3
15-Feb-20 07:20:00 am,45.9
15-Feb-20 07:55:00 am,46.7
